"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n188" 1648.59715475552 2.54737132496528 3.043075 2.0873686
"t_n189" 8026.79844526384 0.933044251663796 1.2950616 0.6173678
"t_n190" 2954.09658836042 1.99594774231987 2.5343761 1.4649513
"t_n191" 4980.40579405995 0.873735999366702 1.3747906 0.5003061
"t_n192" 2542.0383184191 2.35967238262874 2.8606024 1.9171024
"t_n193" 4111.01387724785 1.1729037731126 1.7110978 0.7597517
"t_n194" 4178.5341240789 0.664781712688184 1.0683835 0.326547
"t_n195" 2886.02313870991 1.82087589791678 2.28167 1.409109
"t_n196" 2274.0938826376 1.53167384646964 1.9215247 1.1533104
"t_n197" 2264.10100498342 1.32391919026721 1.6834935 0.9825891
"t_n198" 2244.1071439357 1.21945985462474 1.5506464 0.8949238
"t_n199" 2639.48812582111 1.10258365291373 1.4716235 0.7428694
"t_n200" 5989.98348783927 4.15240557427921 4.3201376 3.9328816
"t_n201" 6187.87744323467 3.95086793088162 4.1864785 3.6308127
"t_n202" 3925.66613076598 2.8053507598689 3.5234574 1.8583584
"t_n203" 4293.23394663107 1.00390903545359 1.7017031 0.5464219
"t_n204" 2745.25265902826 3.40900158631743 3.7522349 3.0070585
"t_n205" 3006.67045317673 3.06745538356758 3.4592108 2.6644608
"t_n206" 3604.15061968653 1.25770952104328 1.9725638 0.7155149
"t_n207" 3069.82186365656 2.72669268783401 3.0766477 2.2659806
"t_n208" 3290.50505358458 2.31479775933559 2.7701309 1.8180448
"t_n209" 4054.82725889259 0.82905199222821 1.2279383 0.5148353
"t_n210" 3182.44952113952 0.382561730326093 0.7129197 0.1678585
"t_n211" 2732.02229448481 3.05925019172268 3.4655369 2.6589214
"t_n212" 3194.29159574918 2.67075344195322 3.1174143 2.1523237
"t_n213" 3195.39025539821 2.41253958408977 2.9045933 1.8458831
"t_n214" 3887.95921485161 1.74970433250931 2.3693416 1.0909263
"t_n215" 2760.4976714858 2.37479010488306 2.8799424 1.8608951
"t_n216" 3196.8506824625 2.09828358239542 2.6891625 1.5118162
"t_n217" 3606.63692388921 1.67593450383312 2.2505518 1.1069854
"t_n218" 5267.16537914542 4.04581021188267 4.2270372 3.8258876
"t_n219" 3781.51916722881 2.66162717192934 3.2783846 2.0250224
"t_n220" 2077.78124517585 1.93602921876007 2.5731378 1.3549816
"t_n221" 2228.1955906355 1.49681379891117 2.1183132 0.9374899
"t_n222" 3948.05552908539 3.94023927841787 4.1376458 3.7098892
"t_n223" 1797.83811209028 2.51002183556469 3.0164697 2.1619921
"t_n224" 1398.49015509779 2.15532227861785 2.6410491 1.7498922
"t_n225" 1337.87525365499 2.04924316159102 2.5135385 1.6532245
"t_n226" 1433.18963587002 1.70626048252875 2.1991647 1.2433246
"t_n227" 1550.65873059823 1.58956125320816 2.0936879 1.1128208
"t_n228" 1749.64553965029 1.64746026256875 2.1193865 1.2274969
"t_n229" 2060.41685964945 1.35859133946447 1.7949561 0.982442
"t_n230" 3616.13830685557 0.711846775618021 1.0944885 0.3749017
"t_n231" 2735.66452080399 0.739544395033609 1.079332 0.4520926
"t_n232" 2514.02211949309 0.55853118987834 0.8711922 0.3089408
"t_n233" 2871.48759729742 3.77295429218377 3.9832233 3.5423994
"t_n234" 5286.91660378526 3.45627851961558 3.7136306 3.210418
"t_n235" 5083.25742665115 2.85298967047386 3.1246146 2.5968267
"t_n236" 3698.10920287088 1.26809927414588 2.0290062 0.6950101
"t_n237" 4910.38442990432 2.7341527962391 3.0088077 2.5214447
"t_n238" 8932.97691735976 1.9088753462641 2.4010709 1.583459
"t_n239" 4024.31422086717 2.40884887292373 2.7913263 1.9243966
"t_n240" 4612.0960800535 2.02087854727515 2.5016239 1.4217836
"t_n241" 11550.6190799628 3.01143888796178 3.1207566 2.8356195
"t_n242" 7639.91131825053 1.740415688084 2.2765082 1.1885951
"t_n243" 7783.51591823279 2.84284833228154 3.0126518 2.632498
"t_n244" 5506.10387456646 2.28829864921949 2.6075915 2.0596713
"t_n245" 5047.44263937405 1.89937072955391 2.2965943 1.4809802
"t_n246" 4730.19514939764 1.50584583670907 1.9695518 1.0098015
"t_n247" 9027.80750505011 2.69163721721015 2.9071213 2.4384517
"t_n248" 10338.8412072111 2.31544913797567 2.5899585 2.0476528
"t_n249" 12078.9380188237 2.03753955568024 2.2693377 1.7958791
"t_n250" 2091.4004535334 3.57333702555969 3.8048893 3.3250677
"t_n251" 3747.62834091703 2.99137291592689 3.3558064 2.6421489
"t_n252" 3752.69427248091 2.17264312104883 2.7237276 1.5978434
"t_n253" 4676.5100992318 1.71361654618632 2.3363322 1.0759585
"t_n254" 4260.91862545948 1.95962500443864 2.566136 1.3484277
"t_n255" 3937.94453164225 2.69337945710794 3.121304 2.2748979
"t_n256" 3145.39474647008 2.19068203930337 2.6105922 1.7883158
"t_n257" 2341.96710152406 1.77561508765624 2.1755425 1.4082379
"t_n258" 2000.88225015659 1.37912743945336 1.7662643 1.039338
"t_n259" 1750.82313699863 1.18476960069996 1.5594317 0.8730783
"t_n260" 1704.52889807854 1.05298625776901 1.423225 0.7608582
"t_n261" 1982.24318045616 0.913168536797956 1.291843 0.619069
"t_n262" 2137.58489236344 0.907413707594023 1.2842194 0.6103554
"t_n263" 1623.46046874298 3.32670567202933 3.5840526 3.0313151
"t_n264" 2685.23522739896 2.56013795407477 3.0102207 2.0350596
"t_n265" 3366.67205273856 1.3437251361591 1.912486 0.874039
"t_n266" 3936.0140750044 0.664830186117438 1.0712714 0.3314335
"t_n267" 3148.12574858314 2.17087648147881 2.7192753 1.6103984
"t_n268" 4027.33532495176 1.75620618077885 2.3572273 1.1777576
"t_n269" 3911.05776593694 1.13186383279818 1.7460305 0.6632949
"t_n270" 1352.53272062825 2.94587425036387 3.2346098 2.6270339
"t_n271" 3335.38859561779 1.39680720054997 2.1549609 0.7653305
"t_n272" 1348.6716331747 2.76479730484418 3.0483756 2.4402298
"t_n273" 2787.91369599566 2.52808263368702 2.9136102 2.0345365
"t_n274" 4907.39296072017 1.9248144696128 2.463729 1.2615043
"t_n275" 1309.57422548121 2.64969398150658 2.9427431 2.3243449
"t_n276" 1328.26447097443 2.30525109006722 2.61909 2.0026233
"t_n277" 1576.29858314506 1.89343388593967 2.1928829 1.5832364
"t_n278" 1767.56483262569 1.75220500036665 2.0449526 1.4485476
"t_n279" 2001.85328938688 1.66267156735181 1.9439452 1.3587142
"t_n280" 2383.83209147352 1.44020892696517 1.6846742 1.1505871
"t_n281" 5225.42210764039 0.895025703433143 1.2708568 0.5505527
"mu" 6441.43729201448 0.136102715560247 0.1476264 0.1258972
"sigma2" 5388.8560659396 0.210332844864174 0.2728619 0.1605934
"lnL" 16699.8240140234 -138.855716849064 -116.908 -162.614
