"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n195" 1468.16143915901 1.59577909014499 2.1335799 1.0913004
"t_n196" 1311.66825329716 1.47777617465696 1.9673504 1.0238845
"t_n197" 1166.95501867162 1.3378119057719 1.7770656 0.9354415
"t_n198" 1209.49272108029 1.2759276569635 1.6779291 0.8902925
"t_n199" 1753.6431156912 1.14268564480862 1.5893816 0.6021848
"t_n200" 3907.36153466805 4.17689231983223 4.3731174 3.9103927
"t_n201" 4657.23929334487 3.86695333826454 4.2264245 3.3695478
"t_n202" 3034.16104892716 2.66224617945114 3.5851783 1.5444779
"t_n203" 2817.30745484273 1.02455636832398 1.975922 0.3903445
"t_n204" 3595.30152449443 3.61571891001056 4.0529638 3.0490848
"t_n205" 2655.63044809519 2.96657416355202 3.531994 2.3850593
"t_n206" 2338.60934582261 1.33101755869118 2.1941624 0.5673286
"t_n207" 2709.00661214357 2.6350296401311 3.0826708 2.004766
"t_n208" 2419.53486046664 2.26764470043331 2.8122149 1.6087695
"t_n209" 1786.78547477865 1.17574291322149 1.8101938 0.6075812
"t_n210" 1918.0952237782 0.710648795561358 1.3417062 0.3051109
"t_n211" 3222.65139468233 3.14280715932448 3.7893776 2.4788256
"t_n212" 2905.57379742942 2.46797848862841 3.241321 1.6161059
"t_n213" 2660.9947446297 2.10656979796678 2.8895507 1.2848907
"t_n214" 2973.92316136848 1.51637317851786 2.4136649 0.6462495
"t_n215" 2651.78815896988 2.30005269278373 2.9731454 1.6302027
"t_n216" 3153.01473434055 1.84177812584301 2.6338578 1.1228991
"t_n217" 3540.22242085944 1.41313552773179 2.1623213 0.7226866
"t_n218" 3257.21013458154 4.0705715246153 4.2926241 3.7883953
"t_n219" 4153.46208804456 2.56947377065163 3.5367724 1.7008671
"t_n220" 2536.35143699688 1.58184894572524 2.4496229 0.9810441
"t_n221" 2052.17174688317 1.14562967731237 1.9402958 0.5289519
"t_n222" 2413.88190528304 3.90157020550525 4.1599648 3.5976824
"t_n223" 1648.62313992379 2.73051328996167 3.372905 2.2095713
"t_n224" 1495.29522922529 2.32704150558302 2.9201544 1.7878477
"t_n225" 1439.61086811164 2.19297077997333 2.7732926 1.6605887
"t_n226" 1629.40784126678 1.81265305268596 2.4158551 1.2592298
"t_n227" 1920.79913624803 1.44948493487028 2.0884803 0.8668763
"t_n228" 2464.15758244398 1.61572282864841 2.2258273 1.0886399
"t_n229" 2403.12053580038 1.36786764194211 1.9632973 0.8938749
"t_n230" 2946.24795581182 0.691512333798122 1.3127353 0.2889271
"t_n231" 2396.40225138039 0.607043323932004 1.1865782 0.2765025
"t_n232" 2527.29846937218 0.434533302055441 0.8423683 0.1894869
"t_n233" 2007.73450038203 3.76047031336592 4.0416728 3.4427512
"t_n234" 6589.52207030122 3.39924359285595 3.804033 3.0181459
"t_n235" 6411.25865434806 2.84542836826287 3.2074106 2.5653072
"t_n236" 2916.79131967714 0.958167605288595 1.9765028 0.32221
"t_n237" 5281.60089955076 2.71779194078107 3.0187916 2.5163318
"t_n238" 10969.903468658 2.25424759013944 2.826907 1.6256454
"t_n239" 2382.46927782356 2.29308343517027 2.7629453 1.6319005
"t_n240" 1397.73647045257 1.9539030135548 2.541673 1.2175269
"t_n241" 11342.9281374781 2.97186856715738 3.108001 2.7239992
"t_n242" 3869.08323189665 1.56211358709516 2.236059 0.9954299
"t_n243" 8075.33773139583 2.78008117497917 3.0120956 2.4938219
"t_n244" 7402.00028716733 2.30215891359924 2.667777 2.0509286
"t_n245" 5210.11681867803 1.83651648446197 2.3603039 1.2473057
"t_n246" 4001.03328645002 1.40505830067218 2.0055703 0.7511828
"t_n247" 8531.73042503953 2.59760526866841 2.9035271 2.2671946
"t_n248" 10529.5125345367 2.42230900677185 2.7680399 2.0966076
"t_n249" 12683.0553526936 2.11805206671296 2.438344 1.8568763
"t_n250" 1481.03478374776 3.5738596375868 3.8777861 3.2345132
"t_n251" 1520.70888755046 3.01280965725238 3.4691711 2.5680533
"t_n252" 3353.99789440613 1.96178293745347 2.6492368 1.2863354
"t_n253" 4335.0628312933 1.38013132194323 2.1953233 0.602139
"t_n254" 3832.70688580422 1.63076272967613 2.392112 0.9093536
"t_n255" 1578.89694963259 2.57080112988167 3.0650588 2.0826598
"t_n256" 1550.95201207964 2.19858436386312 2.7000452 1.7050359
"t_n257" 1293.79942069011 1.95694639461697 2.4517962 1.4913716
"t_n258" 1377.44665884495 1.48880602903728 1.955543 1.0388989
"t_n259" 1314.18694222986 1.20582376325204 1.6624065 0.7768041
"t_n260" 1388.83428223377 1.12026378406755 1.5780431 0.6968127
"t_n261" 1915.94072757536 0.762844572701517 1.2678867 0.4095099
"t_n262" 2311.49318465361 0.725053988906172 1.2430082 0.3574651
"t_n263" 1283.73904797818 3.3665576274707 3.7102367 2.9706565
"t_n264" 1617.41917923072 2.53168555536359 3.1193919 1.8822863
"t_n265" 2845.65278940457 1.50043988866174 2.2546255 0.8578279
"t_n266" 3133.00644222611 0.609419332559302 1.2257006 0.2298487
"t_n267" 1927.07237613671 2.11240590499972 2.7723173 1.4493222
"t_n268" 2132.11040336683 1.93344626362424 2.6346161 1.2767521
"t_n269" 3104.97028603742 1.1358401827954 1.8738846 0.4944742
"t_n270" 1094.8896742343 2.96304993692017 3.3481349 2.5480149
"t_n271" 2570.16812947605 1.56882419595578 2.4515269 0.7196212
"t_n272" 930.722473965017 2.69653406774624 3.0796767 2.284969
"t_n273" 2098.37694612316 2.50941084481973 2.9874763 1.852131
"t_n274" 4272.1538144917 1.91346756444642 2.6332157 1.0882185
"t_n275" 905.382375533289 2.59713803818121 2.9919704 2.1912319
"t_n276" 861.528012709739 2.29025740221654 2.6875472 1.8901027
"t_n277" 986.988561520123 1.92362820384979 2.3241076 1.5281028
"t_n278" 1086.13688291464 1.78185172459308 2.1658554 1.4053983
"t_n279" 1262.67873365895 1.70074314551414 2.0727335 1.3308045
"t_n280" 1729.82536846116 1.48350590898839 1.7677636 1.1486568
"t_n281" 3914.36301953348 0.805918605733015 1.3848068 0.3111836
"mu" 7970.50864130183 0.0712651375145825 0.0805116 0.0633627
"sigma2" 3819.56292900666 0.503724894005889 0.639368 0.3928145
"lnL" 16755.0557051125 -138.868718126771 -116.918 -162.6
