"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n211" 2672.43465474274 3.26656110324982 3.7557928 2.7174559
"t_n212" 3028.44528393928 2.88999889855564 3.5205585 2.2297978
"t_n213" 2795.01936668758 2.33355094146436 3.0248603 1.5976103
"t_n214" 2652.99302034048 1.41529703491473 2.2238778 0.722636
"t_n215" 2253.81172707316 2.38544556580745 2.9999356 1.731971
"t_n216" 2575.53316187525 1.97192734544748 2.7057283 1.2545234
"t_n217" 2568.26792809137 1.85022791285484 2.5635831 1.1367926
"t_n218" 3192.82992208039 4.06487499401144 4.2620746 3.8217294
"t_n219" 2658.71381973847 2.71262252130993 3.5126682 1.9403403
"t_n220" 1282.50833632958 1.74072621342148 2.4954347 1.0803181
"t_n221" 1099.85925149362 1.37847040102217 2.0847444 0.7456881
"t_n222" 2167.60592547745 3.92504555138603 4.1474092 3.6712462
"t_n223" 1450.28249028504 2.53580224925837 3.149727 2.1553626
"t_n224" 1086.63974985338 2.24360168437309 2.8022901 1.7658371
"t_n225" 979.830205082698 2.09451481108827 2.6458658 1.6396769
"t_n226" 1185.36719138014 1.92422702172102 2.5005877 1.4343512
"t_n227" 1844.25912829022 1.42329952293206 2.0554108 0.8170998
"t_n228" 1196.73330118414 1.67759358014555 2.2048675 1.2143751
"t_n229" 1261.63626116364 1.44621213791456 1.9312685 1.000136
"t_n230" 1793.01260898356 0.820932116610188 1.3282343 0.4177743
"t_n231" 2258.30017332161 0.841973111116049 1.3141383 0.4901387
"t_n232" 2240.2234658961 0.618801148930615 1.0280025 0.3220543
"t_n233" 1642.32570989426 3.75284623653686 3.9933594 3.4951587
"t_n234" 4209.38751754206 3.43775960711627 3.7242761 3.1652678
"t_n235" 5991.92171885848 2.84389177696239 3.1423755 2.5866724
"t_n236" 2509.6410406287 1.42049790642187 2.3413219 0.6518443
"t_n237" 5669.92906001226 2.7082706061441 2.9994699 2.514529
"t_n238" 6520.69726364357 2.28813676708516 2.8179654 1.6501435
"t_n239" 4233.5638130609 2.44120092084884 2.8296465 1.8886377
"t_n240" 3415.72291361366 1.73130775586912 2.3567913 0.9894357
"t_n241" 9987.55954526734 2.99696027427365 3.1161582 2.7933372
"t_n242" 4216.00365018664 1.55865925229154 2.1969482 0.9891828
"t_n243" 7603.56318062973 2.80778469140603 3.0019688 2.5643539
"t_n244" 6136.40532634821 2.31175417086828 2.6485627 2.0589061
"t_n245" 4308.95807268016 1.63790864252542 2.1459199 1.0569564
"t_n246" 3046.00000709547 1.32250883799789 1.872247 0.7465929
"t_n247" 7603.74277519116 2.50843966600744 2.7836624 2.2133398
"t_n248" 8264.82521686728 2.35963663522027 2.6639829 2.0581393
"t_n249" 9887.08672177955 2.06064671557691 2.3299332 1.7960251
"t_n250" 1175.42549238198 3.58513435809677 3.8524899 3.3047376
"t_n251" 2239.62080639337 3.0661612634687 3.482402 2.657968
"t_n252" 2866.60371148452 2.11037009692239 2.7291308 1.4697295
"t_n253" 3148.97989048346 1.58137346017443 2.2952858 0.8900472
"t_n254" 2847.03099481302 1.62640770387201 2.401807 0.8640409
"t_n255" 2204.23121210177 2.8279453146603 3.3114929 2.3711382
"t_n256" 1807.96875673458 2.33012266986279 2.8064044 1.8860684
"t_n257" 1471.57347761292 1.96957931531582 2.4497145 1.5401053
"t_n258" 1319.40340617158 1.57280713837009 2.0288652 1.154001
"t_n259" 1354.80216163899 1.42658856849064 1.8598592 1.0257753
"t_n260" 1457.70720130322 1.17662831211044 1.6241489 0.8137261
"t_n261" 1910.86386068752 0.910004138625632 1.4028915 0.5450412
"t_n262" 2220.58393761205 0.810323337436809 1.2248233 0.4814466
"t_n263" 818.552573858638 3.28865997063496 3.6050427 2.9515853
"t_n264" 1531.45830520364 2.40306007481251 2.9603838 1.7956375
"t_n265" 2529.32940492602 1.34655146029109 1.9889185 0.7910671
"t_n266" 2569.58504873929 0.718113072179323 1.22117 0.3024904
"t_n267" 1548.06092115239 1.97491896216321 2.6186851 1.3841567
"t_n268" 1594.16340685267 1.75370935834676 2.4196222 1.1448229
"t_n269" 2090.35927050885 1.23378763555914 1.9238832 0.6722099
"t_n270" 762.83744398234 2.86442083762013 3.2140002 2.4982907
"t_n271" 2330.85407740889 1.23686560116105 2.0308396 0.618332
"t_n272" 820.548004911117 2.66141529708905 3.0134972 2.2995818
"t_n273" 2064.32390191261 2.4379374435698 2.8935725 1.8200176
"t_n274" 2967.63491704609 1.9017864311316 2.5364615 1.162469
"t_n275" 870.233108569354 2.50528621860452 2.8679176 2.1491461
"t_n276" 908.608293171058 2.20662133809233 2.5679339 1.8561558
"t_n277" 1003.67523299997 1.82365757537915 2.1828543 1.4794068
"t_n278" 1078.54237599535 1.73516195900783 2.0799568 1.3979885
"t_n279" 1176.99061128459 1.67979421316594 2.0153399 1.3439577
"t_n280" 1487.79591686835 1.44491029062274 1.7117245 1.1249922
"t_n281" 3356.37973493028 0.920757704294206 1.3868272 0.4865776
"mu" 5673.02587603842 0.114344987489584 0.126826 0.1034947
"sigma2" 3756.65413264741 0.374158292439309 0.472204 0.2944044
"lnL" 18001 -137.72278717849 -116.397 -161.331
