"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n178" 3373.64891079775 1.50484526720738 2.4302837 0.6970113
"t_n179" 1065.07810796807 3.00716963729237 3.6396316 2.5283325
"t_n180" 1910.40390395231 2.46522035565246 3.111363 1.7831056
"t_n181" 2423.13903109007 1.78716449318371 2.6134756 0.8647763
"t_n182" 2252.39626119627 1.90832264304205 2.6299561 1.2168519
"t_n183" 2747.12437373766 1.15626247995667 1.9237895 0.5164208
"t_n184" 1085.69172901372 2.87044396549636 3.498508 2.3998275
"t_n185" 1299.05071350971 2.5261580817399 3.0889866 2.0264548
"t_n186" 2181.17797533091 2.0430379143492 2.7163446 1.3491626
"t_n187" 3210.92368750528 0.525636459785568 1.1315926 0.1662018
"t_n188" 1513.49179153987 2.05129977427921 2.6504678 1.5349923
"t_n189" 6141.28662394283 0.966210208366202 1.3850042 0.6014744
"t_n190" 2397.68398491899 1.56358925530248 2.2041515 0.9762051
"t_n191" 3297.12176929471 0.627776782745403 1.2209903 0.2442854
"t_n192" 1874.26280082203 2.39457345718571 2.9557886 1.8875037
"t_n193" 3230.21468434041 1.51201509138381 2.2268292 0.8282685
"t_n194" 3151.19685390001 0.949248328887284 1.731741 0.3697749
"t_n195" 2243.21234452602 1.94607556360202 2.4830377 1.4787645
"t_n196" 1759.82962224383 1.6310268867174 2.1206279 1.2351192
"t_n197" 1647.47246320255 1.48530118914505 1.9413433 1.1281103
"t_n198" 1726.09540841229 1.37562736616855 1.8101565 1.047753
"t_n199" 2268.76901589676 1.24005166310761 1.7228772 0.7000228
"t_n200" 3568.17130876995 4.16077685737459 4.3319524 3.9363712
"t_n201" 5189.1144012518 3.99197910039998 4.2497592 3.5839366
"t_n202" 2928.76278679663 2.45263804919727 3.4625534 1.399751
"t_n203" 2313.25187634012 1.033314786023 1.9481358 0.4174161
"t_n204" 1823.66003473275 3.39872428665074 3.853998 2.8443593
"t_n205" 1560.41509208409 2.85979958022888 3.3797721 2.2822012
"t_n206" 2606.07131342323 0.967513140403311 1.8108135 0.3907435
"t_n207" 1439.789570696 2.57021493661463 3.0451146 1.9584998
"t_n208" 1375.10215773612 2.08776253772568 2.6471182 1.4957571
"t_n209" 1824.22407972712 0.912847304188656 1.474673 0.4867602
"t_n210" 2708.67467668473 0.31200473622021 0.6732478 0.0909726
"t_n211" 2177.83546563268 3.16949815148047 3.7108442 2.6049981
"t_n212" 2752.8460855583 2.80526802842064 3.4906455 2.0898914
"t_n213" 2802.41961981799 2.33343917287928 3.0210361 1.5861562
"t_n214" 2956.43853792142 1.47210368775624 2.2897943 0.692813
"t_n215" 2681.10532216455 2.35838436503528 2.9756708 1.7174557
"t_n216" 3796.18445907683 1.72594864962502 2.5066969 1.0339588
"t_n217" 3303.89328411035 1.71472707200156 2.4390322 1.0241853
"t_n218" 3301.30383109693 4.1122855372646 4.296672 3.8781653
"t_n219" 2238.33731306031 2.33393817186267 3.1915858 1.5462177
"t_n220" 1576.29028907993 1.55099387475696 2.3718237 0.9734644
"t_n221" 1439.80724887038 1.19980483522582 1.9970273 0.6132235
"t_n222" 2833.45244644284 3.96047935773568 4.1724405 3.7080573
"t_n223" 1189.85173451116 2.63455446477973 3.2924023 2.1756308
"t_n224" 940.942745468155 2.19100474581968 2.7688784 1.6800919
"t_n225" 933.1153756804 2.03961290580523 2.6072714 1.54657
"t_n226" 1116.45543529534 1.79182626567413 2.3651067 1.2664235
"t_n227" 1496.16203169308 1.41168210978835 2.0292123 0.8369012
"t_n228" 1224.64363041451 1.6787768355758 2.2527143 1.1700152
"t_n229" 1544.27791053775 1.34350487289039 1.9201479 0.8933449
"t_n230" 2982.10155827094 0.576711356407977 1.0959318 0.2225675
"t_n231" 2639.93290044457 0.621543910060552 1.1423097 0.2921305
"t_n232" 2766.67774182902 0.414714554146992 0.7905832 0.177273
"t_n233" 1899.5398722401 3.75006826616299 3.9875238 3.4895227
"t_n234" 2793.73717461456 3.43868687046275 3.7212854 3.1671152
"t_n235" 5305.14365439524 2.84723038113994 3.1509297 2.60449
"t_n236" 2336.63689560447 1.04467131390478 2.0794531 0.3705747
"t_n237" 5800.71507348936 2.66514936152991 2.9464809 2.5083372
"t_n238" 10518.4692130474 2.0846300308594 2.6494718 1.6001229
"t_n239" 4639.27115543913 2.26315885291928 2.721979 1.6114759
"t_n240" 3617.18454230747 1.56401257372924 2.2375172 0.7921
"t_n241" 7950.68301275734 2.96438203715905 3.1001896 2.7270338
"t_n242" 4236.60213528085 1.60972787879562 2.2583572 1.0228276
"t_n243" 7236.50746759983 2.79612614129771 3.0127878 2.5313214
"t_n244" 6082.22608452885 2.29034312593189 2.6394919 2.0504916
"t_n245" 6022.03501954472 1.98946172251542 2.4405432 1.4347286
"t_n246" 3517.20176222817 1.23669773770902 1.8625356 0.59207
"t_n247" 7878.62955750093 2.57821303129826 2.8713919 2.2527834
"t_n248" 7937.4109345101 2.33695288487306 2.6961821 2.0098964
"t_n249" 10205.2863479674 2.10767568231209 2.4221615 1.8534768
"t_n250" 1480.62503033766 3.57501274123104 3.8388767 3.2898682
"t_n251" 1617.81970735166 2.93120806085217 3.387826 2.4938558
"t_n252" 3230.69919748047 2.19666672933726 2.831859 1.4942538
"t_n253" 3670.9736485172 1.50032436345759 2.3087194 0.6760924
"t_n254" 3348.55180129654 1.92903627310705 2.6761862 1.1615708
"t_n255" 1486.75642490176 2.61940022796511 3.1293132 2.1222934
"t_n256" 1040.76628313598 2.16538196927948 2.6686284 1.6904452
"t_n257" 947.537720708349 1.87726514810844 2.3793516 1.4184891
"t_n258" 908.233237285755 1.44697840873285 1.9095735 1.000773
"t_n259" 999.564721715634 1.27134577095717 1.7302838 0.8507236
"t_n260" 1016.5545939622 1.18681199958336 1.6492648 0.7721676
"t_n261" 1372.18191588466 0.869502584678629 1.3766752 0.4762359
"t_n262" 1750.81776476631 0.800077764140881 1.3013915 0.417278
"t_n263" 1036.04806773248 3.32645701009388 3.6293807 2.9794991
"t_n264" 1843.15658845742 2.32982290871063 2.9504856 1.7106445
"t_n265" 2466.5614660187 1.28277496386312 1.9911953 0.6881883
"t_n266" 3004.21722434242 0.529904089222821 1.0646756 0.1889947
"t_n267" 1934.20535143039 1.80326605053053 2.5227185 1.1799492
"t_n268" 2146.70710326352 1.41207214522527 2.1243218 0.7969344
"t_n269" 2623.80038202473 0.890079725237487 1.6094326 0.3776509
"t_n270" 797.057904187301 2.88688698320093 3.2229097 2.5071024
"t_n271" 2465.46546753109 1.59748959996111 2.3821047 0.805297
"t_n272" 796.382394641623 2.72383919836676 3.0650654 2.3341032
"t_n273" 2639.90963860555 2.1432975893617 2.7199274 1.430499
"t_n274" 3509.77082622244 1.69986374953614 2.402005 0.9336192
"t_n275" 740.431144748114 2.64198153971446 2.990591 2.2539162
"t_n276" 686.363063429387 2.37766824221988 2.7460729 2.0026629
"t_n277" 822.437283164001 1.95139737283484 2.3056296 1.5810307
"t_n278" 893.731035220482 1.77576748597856 2.1195366 1.4235168
"t_n279" 946.341754474113 1.728659081951 2.0677992 1.3867393
"t_n280" 1400.83711355407 1.53089260906061 1.8130906 1.2151744
"t_n281" 3915.30425975473 0.746110895450253 1.2909767 0.3116373
"mu" 5528.05834863175 0.112292681389923 0.1260645 0.10059
"sigma2" 3989.92093495274 0.445070729570579 0.5611122 0.3504814
"lnL" 16045.8603684794 -136.304214376979 -114.547 -159.798
