"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n201" 8944.01509346247 3.99249250494417 4.2958481 3.5856666
"t_n202" 7714.04509872275 2.69652928095661 3.5286335 1.8370413
"t_n203" 7784.33566687859 1.1320866352036 1.9123082 0.6125906
"t_n204" 5883.48507690686 3.52703380235542 3.9432685 3.0438583
"t_n205" 7932.24461456749 3.08822779653908 3.6140801 2.6305175
"t_n206" 6552.49699806997 1.57473835719127 2.373909 0.8647545
"t_n207" 9443.12921365481 2.82516190234987 3.1458015 2.3362938
"t_n208" 8499.81342564457 2.35336383076496 2.8798861 1.7616324
"t_n209" 3448.91925860084 0.782909962596522 1.2768295 0.3214964
"t_n210" 3032.26316691839 0.443456733248153 1.0034763 0.0541711
"t_n211" 5262.49514771361 3.08260267196267 3.628261 2.5956464
"t_n212" 6499.81058639356 2.50265581198267 3.0517836 1.8682206
"t_n213" 6242.46113830021 2.26907101516027 2.8890198 1.6246121
"t_n214" 6875.55415392167 1.75083177864008 2.5032389 0.9652017
"t_n215" 5303.32392044514 2.28616279276151 2.8537677 1.7659467
"t_n216" 6868.18876827687 1.6766619482251 2.3215281 1.0752853
"t_n217" 6592.24907834972 1.85353884620854 2.4519042 1.2120934
"t_n218" 8063.23325971701 4.17105750658852 4.3616421 3.9276644
"t_n219" 5947.74249478893 2.68637071212155 3.3123953 2.0257165
"t_n220" 4761.71955849736 2.00801688396756 2.6569076 1.3725268
"t_n221" 4932.12815621569 1.64204257976779 2.3064978 0.9982099
"t_n222" 6448.79677980169 4.02816227425699 4.2615543 3.7570622
"t_n223" 3799.28329134882 3.18625326784068 3.6459471 2.6358374
"t_n224" 2746.42293864909 2.63460363527026 3.0753043 2.1401762
"t_n225" 2519.85905912363 2.51378076399644 2.9676669 2.0426206
"t_n226" 3687.86792476026 2.20497803845342 2.7510264 1.6715792
"t_n227" 4978.61731534247 1.80043562714294 2.3953122 1.1164435
"t_n228" 2759.24818374651 2.15864337338481 2.659495 1.6979019
"t_n229" 2853.60284934324 1.95534932698183 2.4563566 1.5068761
"t_n230" 4726.44905563837 1.2466333187934 1.8466088 0.7763492
"t_n231" 6698.74788900965 1.03606159483918 1.5637358 0.6362647
"t_n232" 6802.57361329652 0.73014351147714 1.1591198 0.3981509
"t_n233" 5187.4988332372 3.81619034207544 4.0778086 3.5346859
"t_n234" 8351.76550973443 3.52423886806844 3.8471079 3.2031742
"t_n235" 7571.11210427566 2.87613906615744 3.198171 2.5854296
"t_n236" 7326.98578810972 1.684850144042 2.3893539 0.9286803
"t_n237" 8324.25446308094 2.7477074822621 3.0279356 2.5234316
"t_n238" 14124.6041839036 1.93917847310705 2.5515428 1.5706648
"t_n239" 9207.55854317158 2.44476539807233 2.8669383 1.9105314
"t_n240" 9719.84948479815 2.0292395834287 2.5450711 1.4190781
"t_n241" 11956.5076924169 2.99245567675685 3.1150219 2.7787643
"t_n242" 11865.0652889896 1.3311328177879 1.9908015 0.9003134
"t_n243" 7684.80715635704 2.84722022728182 3.0477588 2.5838323
"t_n244" 8909.05493972055 2.38515807406811 2.7399356 2.0764989
"t_n245" 8393.63312133342 1.95176936504639 2.3977296 1.4565726
"t_n246" 8198.7475083473 1.45620822559302 2.016474 0.8888275
"t_n247" 8905.045927896 2.73569234511972 2.9969071 2.4052268
"t_n248" 9573.98189935923 2.60945637136826 2.9253975 2.2611487
"t_n249" 12583.6691089328 2.08620710067218 2.3804547 1.8344998
"t_n250" 4232.0001597275 3.66635452836509 3.9608314 3.3537697
"t_n251" 5061.83590293448 3.09696693940337 3.5767604 2.6590741
"t_n252" 5597.90182499384 2.23119237396256 2.8251288 1.6429985
"t_n253" 6744.61083007653 1.87457136619077 2.5766371 1.0880923
"t_n254" 6660.3786760993 1.92050925685795 2.5820948 1.213184
"t_n255" 5922.92703537347 2.78886527955114 3.3652969 2.2601856
"t_n256" 4903.24489090023 2.12662430086662 2.6471899 1.6508525
"t_n257" 4028.24395653004 1.84570309152269 2.3640492 1.3800013
"t_n258" 3303.66805573284 1.36048907700683 1.8512249 0.966805
"t_n259" 3065.81440490786 1.24808374945836 1.7351297 0.882372
"t_n260" 2933.01517021806 1.10300997050719 1.5804364 0.7716159
"t_n261" 3681.56450008003 0.922570803988667 1.3927714 0.5780732
"t_n262" 3955.55747472962 0.928922986811844 1.3940676 0.565648
"t_n263" 2686.57517384395 3.34727077820677 3.6859669 2.977792
"t_n264" 4689.966915974 2.79545715661908 3.3252646 2.2217522
"t_n265" 6357.79644861587 1.61628017131826 2.2915728 0.9932403
"t_n266" 6176.91170465589 1.03813553479251 1.7158904 0.5609263
"t_n267" 5356.57641346472 2.4041603507694 3.000558 1.7729653
"t_n268" 5470.62243657534 2.04519564388645 2.7012362 1.373492
"t_n269" 5868.99336544888 1.51567152353758 2.2110511 0.8603916
"t_n270" 2069.03830443019 2.87015658660074 3.226811 2.5091971
"t_n271" 6738.52390488463 1.43165279830009 2.2619095 0.7485373
"t_n272" 2039.8640087767 2.80845707440698 3.1559746 2.4395812
"t_n273" 4776.11615546095 2.50459753845897 2.9983838 1.8949683
"t_n274" 6912.091916207 2.17518345459697 2.8436592 1.385308
"t_n275" 2281.51903126951 2.47478696932948 2.8629205 2.1040018
"t_n276" 2555.66845576664 2.29696761252153 2.6712208 1.9524295
"t_n277" 2787.44451536058 1.97785428612299 2.3037675 1.6502494
"t_n278" 3018.42051951793 1.92155401462697 2.2350389 1.6011639
"t_n279" 4270.61449846274 1.75743729963891 2.0915071 1.4289092
"t_n280" 5743.15537102664 1.54841726091884 1.8032177 1.2637804
"t_n281" 9800.09123699226 0.888995411421588 1.2767408 0.4632899
"mu" 7515.76965415529 0.17271860663852 0.188398 0.1586503
"sigma2" 9382.41209151937 0.224062376967946 0.2943709 0.1674942
"lnL" 17567.8918225647 -125.658296427976 -105.785 -146.979
