"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n142" 1345.91765408146 5.96008850866619 6.5802317 5.5092825
"t_n143" 1484.69634797606 5.88961439410033 6.4610884 5.4500209
"t_n144" 13636.9696208659 3.32162129250597 5.5322786 1.5974265
"t_n145" 1777.76242698688 5.77660622349869 6.2929368 5.3407101
"t_n146" 11656.0056224801 5.33763915131937 5.815128 4.4549699
"t_n147" 16744.5680625566 3.94796283975335 5.247996 2.533694
"t_n148" 15072.4521588128 2.00240039403922 3.0518843 1.0543203
"t_n149" 2122.44309968377 5.70814955624687 6.1995977 5.2539641
"t_n150" 9982.8395783915 4.27622638194545 5.4542741 2.8252567
"t_n151" 2903.86075752993 5.57732287726237 6.0386414 5.0993401
"t_n152" 3776.97563699257 5.49434173868118 5.9416014 5.0069147
"t_n153" 8427.47562201259 5.02221822956502 5.7302571 4.1729292
"t_n154" 8320.81363942095 3.28836181782123 4.3314195 2.3157395
"t_n155" 7947.12784520824 2.46944015563024 3.3133146 1.6528534
"t_n156" 9533.21408717164 2.03612059683351 2.9049589 1.1909094
"t_n157" 9711.24806941491 1.78365110651075 2.6818784 1.0036237
"t_n158" 5625.22402257509 5.28013690226654 5.7717824 4.8052234
"t_n159" 10450.6652913999 3.63981370928837 4.5550186 1.9344077
"t_n160" 11809.0282346702 4.89174503813121 5.3926533 4.4932424
"t_n161" 13554.0882033237 2.22609873994778 3.8777111 1.0172769
"t_n162" 13786.1045944569 4.49796931048831 4.7947612 4.2401941
"t_n163" 8281.79614602429 2.24646183269263 4.0904291 1.0097202
"t_n164" 8255.02319925939 1.53726364249208 2.8095252 0.6736746
"t_n165" 8199.70912691564 4.40142596017999 4.5123534 4.1788696
"t_n166" 8784.46221787984 3.66991849986667 4.3601123 2.6343868
"t_n167" 12909.1992952857 2.67772076652964 3.7879693 2.1211458
"t_n168" 10556.7356401721 1.25475622740403 2.2192139 0.7856148
"t_n169" 6688.4914776141 1.87338120355536 2.771229 1.1282763
"t_n170" 7598.33013902673 1.46040957281262 2.388016 0.7852132
"t_n171" 8297.11850807011 1.04753510306094 1.7996425 0.4036657
"t_n172" 4988.28454481142 4.27510941091606 4.4586434 4.0129661
"t_n173" 7077.22668150788 3.9018455954447 4.3502321 3.0254394
"t_n174" 8993.55819608987 2.22951220144992 3.7573942 1.2178813
"t_n175" 9053.3359219208 1.24328690249431 2.3835592 0.4540839
"t_n176" 3685.07422898845 3.37574257222932 4.1657078 2.6410458
"t_n177" 8442.68827270019 2.0587690453697 3.0821385 1.5040729
"t_n178" 8785.4813437545 1.53895141953225 2.5927296 0.7522518
"t_n179" 1891.0449940832 2.77891571177157 3.3835336 2.2285416
"t_n180" 4326.22178656148 2.44179858836176 3.0778293 1.6603275
"t_n181" 8877.95349446996 1.44827343045942 2.4603728 0.6326925
"t_n182" 7542.06612109104 1.53401762725404 2.3131439 0.8626499
"t_n183" 8106.31696856765 1.0585053016388 1.8111405 0.4208303
"t_n184" 1882.47763256484 2.67542146812955 3.2387079 2.142632
"t_n185" 2560.09824184088 2.45095348760069 3.0443112 1.8572907
