"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n142" 2068.4795658743 6.30833739018943 6.9740634 5.7800137
"t_n143" 1968.92047057798 6.21455962128215 6.8418266 5.7047699
"t_n144" 3744.44764905275 4.78104423801455 6.2049589 2.4096105
"t_n145" 2151.05852528459 5.84923734173657 6.3839282 5.3880035
"t_n146" 9275.74085335778 5.29544096282429 5.8031404 4.4688735
"t_n147" 3157.51819285099 2.84973550574968 4.3072331 1.6841157
"t_n148" 5652.66569223396 1.700981096078 2.76582 0.8037858
"t_n149" 2275.88036028621 5.65677337219043 6.1538142 5.2247185
"t_n150" 2143.56243779056 4.79207237458475 5.6688106 3.2789666
"t_n151" 2438.00968669233 5.49491955771902 5.9749071 5.0773039
"t_n152" 2394.66478070871 5.33273485882451 5.786093 4.947036
"t_n153" 5013.46236160837 4.7445516117549 5.3294827 4.1447024
"t_n154" 2191.01902720748 2.86597025894117 3.7221295 2.2126793
"t_n155" 1971.63159116494 2.6646534091606 3.4842668 2.0255802
"t_n156" 1138.02258419733 2.35457401686573 3.1616187 1.6408046
"t_n157" 2342.36262761317 1.9046259363202 2.6713451 1.2288749
"t_n158" 2771.87184848116 5.19760709002833 5.6333641 4.8372852
"t_n159" 4437.2085292104 3.55915484694739 4.5283244 2.1478455
"t_n160" 4089.19530934356 4.88384738493417 5.2492751 4.5839359
"t_n161" 3798.4268939818 1.94151136781845 3.2683634 0.9035017
"t_n162" 10184.1919245837 4.58062564433643 4.8167321 4.3538852
"t_n163" 2964.25236623903 2.36936544201433 3.6280494 1.3571931
"t_n164" 2643.63658825065 1.89951453384256 2.9546229 0.9883558
"t_n165" 11553.2342645128 4.42659352174879 4.5150998 4.2338244
"t_n166" 7476.58856734244 3.97794034719738 4.3402936 3.3547258
"t_n167" 8549.47180475853 2.33302945716905 2.8496469 2.0064711
"t_n168" 3792.53828056254 1.45381740235542 2.2646213 0.8455105
"t_n169" 3293.90994765952 2.37392072369868 3.1405042 1.5871287
"t_n170" 3135.26795914372 1.62626273543692 2.4070839 0.967724
"t_n171" 3182.14510182786 1.04859269936115 1.7537148 0.4944072
"t_n172" 7271.02665355829 4.27887791071052 4.4240171 4.0657239
"t_n173" 1722.89323023829 3.12067727808455 3.8219722 2.5764751
"t_n174" 2151.12069162935 2.9247151592856 3.6531363 2.2307909
"t_n175" 3270.73521976856 1.36688907469585 2.2700877 0.6663894
"t_n176" 1350.57536242799 2.84598159171713 3.451316 2.4004261
"t_n177" 2601.70706038452 1.92465820728293 2.5838291 1.531305
"t_n178" 4580.16401437599 1.58039389792789 2.2905986 0.9830362
"t_n179" 1120.90423028365 2.69161698164546 3.1865289 2.2692875
"t_n180" 1908.95934692463 2.24250831868785 2.7706952 1.6533878
"t_n181" 3218.43396472403 1.65656250307205 2.3440265 0.9473621
"t_n182" 2899.6696482283 1.49078326787956 2.1134851 0.9023343
"t_n183" 3301.57286649671 0.967965936247986 1.5964559 0.4411188
"t_n184" 1056.27578741452 2.52710156515194 2.9830597 2.1143263
"t_n185" 1264.5378946972 2.2243256718849 2.701546 1.7582835
"t_n186" 2992.2240114515 1.72915006837953 2.3565583 1.0514837
"t_n187" 4023.46486232805 0.511501992989278 1.0862052 0.181089
"t_n188" 1392.66278599071 1.9508510468474 2.4536542 1.5078173
"t_n189" 4709.44014031673 1.02704828558413 1.4548807 0.6981521
"t_n190" 2110.9167197994 1.56860600144436 2.1101537 1.0602019
"t_n191" 4037.6785821957 0.755017905199711 1.3504271 0.3015977
"t_n192" 2008.71817755206 1.89474581044942 2.3655999 1.4799212
"t_n193" 3930.45062913465 0.826284053624799 1.4340543 0.3793557
"t_n194" 3639.65659690814 0.316844787172935 0.718084 0.1011273
"t_n195" 2109.12075174039 1.64487120865507 2.0836802 1.2336097
"t_n196" 2263.36580535246 1.43963468053997 1.8115515 1.0586773
"t_n197" 2066.88147531267 1.29818057057386 1.6380847 0.9458049
"t_n198" 2233.5271596502 1.22542574861397 1.5445954 0.8832301
"t_n199" 3428.98795792616 1.0124308528304 1.4015857 0.566775
"t_n200" 5806.71307356464 4.19546736949614 4.358762 3.9749516
"t_n201" 4568.10577060109 3.89158841894339 4.1923891 3.4982345
"t_n202" 2805.27938699289 2.40216843274818 3.2971133 1.4891116
"t_n203" 3573.06728211346 1.18730113465363 2.0327724 0.5364983
"t_n204" 2857.81022536818 3.49075596008 3.8972869 3.0186109
"t_n205" 3231.90205342801 2.93846286740181 3.4416638 2.4219883
"t_n206" 3488.77445865347 0.862910162518749 1.5899009 0.3605867
"t_n207" 3005.22222152266 2.55619727519582 3.0316931 1.9667489
"t_n208" 2564.97841540949 2.18055853372035 2.7182258 1.5739529
"t_n209" 3776.08178768011 0.695410343269818 1.1955488 0.3446963
"t_n210" 3685.74016897668 0.267403055408033 0.5731839 0.0874699
"t_n211" 2319.20542238243 2.98346518553969 3.4968688 2.5184332
"t_n212" 2689.31792778011 2.46661023818121 2.9982928 1.8556944
"t_n213" 2732.14046533323 2.20902013248153 2.7884177 1.5782268
"t_n214" 3721.03982139306 1.31201427147936 1.9973412 0.7014199
"t_n215" 2697.10691259026 2.28789750216099 2.858157 1.7090524
"t_n216" 3213.96901067204 1.77943708333981 2.4702646 1.158657
"t_n217" 3968.52348707524 1.60527008578968 2.2729729 0.9752924
"t_n218" 5640.42314399912 4.07176516448531 4.2610903 3.8350652
"t_n219" 2190.46094244193 2.42581606496861 3.1499182 1.6855466
"t_n220" 1758.43973100593 1.99525926725182 2.7562969 1.2959093
"t_n221" 1608.98311125235 1.41944453622021 2.1116835 0.760953
"t_n222" 4000.54985026333 3.95881349753903 4.1699263 3.7129226
"t_n223" 1679.10281871024 2.62326810008888 3.2288724 2.1831148
"t_n224" 1275.97243715401 2.23249424773068 2.7875589 1.7455521
"t_n225" 1001.85303623451 1.93955154007555 2.4851254 1.4995644
"t_n226" 1112.30003476581 1.82697828928948 2.3760399 1.3664763
"t_n227" 1647.73743337946 1.41629539456697 1.999905 0.8982116
"t_n228" 1608.77469485303 1.44538099601689 1.9296806 1.03404
"t_n229" 1519.94070725931 1.23590661813233 1.7074759 0.872215
"t_n230" 2556.42952974663 0.718170753830343 1.205018 0.3316421
"t_n231" 3246.82422027842 0.698858417549025 1.1475652 0.3611735
"t_n232" 4127.52299389397 0.384416626359647 0.735415 0.1732137
"t_n233" 2921.98908523494 3.72702361102161 3.9609895 3.4789219
"t_n234" 6122.94485142218 3.36988900116105 3.6524274 3.1006014
"t_n235" 6502.59210774038 2.90339298098439 3.2157258 2.6612419
"t_n236" 3507.21613929887 0.940479066846286 1.8344192 0.341703
