"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n221" 1414.76930945996 1.13607683852008 1.9312897 0.5443118
"t_n222" 2376.71404968442 3.94093050249986 4.1791159 3.6684189
"t_n223" 1198.55403576744 2.8292122645353 3.4696834 2.2433472
"t_n224" 1195.19889248221 2.38699664618632 2.9867863 1.8148775
"t_n225" 1225.0780421584 2.19982580545525 2.7891203 1.6536565
"t_n226" 1350.1899816109 2.01297634420866 2.6335483 1.4527227
"t_n227" 1971.33500586783 1.45352692112105 2.1285169 0.8209328
"t_n228" 1742.67088868105 1.69638456741848 2.3270846 1.157282
"t_n229" 1887.5079819577 1.33181410385534 1.9357284 0.8701316
"t_n230" 2823.31419000984 0.577986287600689 1.1489126 0.2022562
"t_n231" 2084.59047223167 0.59994733083162 1.1300949 0.2793676
"t_n232" 1905.1670656582 0.462655501299928 0.9055144 0.2021643
"t_n233" 1868.03885479233 3.73436921521582 3.9963356 3.4544534
"t_n234" 3925.02098087116 3.4014983315538 3.715091 3.1090857
"t_n235" 6372.64746399883 2.91045848526749 3.25076 2.6347275
"t_n236" 2958.74037675211 1.59152941585467 2.4548747 0.6973663
"t_n237" 6530.77706680943 2.70178144193656 3.0021232 2.5147406
"t_n238" 10893.3848107746 2.04007065361924 2.5887153 1.5963295
"t_n239" 5350.58380089332 2.16701395523026 2.6844947 1.502438
"t_n240" 3775.48794521919 1.37095372732626 2.1151683 0.6118626
"t_n241" 5454.54379492012 2.97168873066496 3.1041234 2.7241529
"t_n242" 8971.10410486216 1.72187769763346 2.4144425 1.0520384
"t_n243" 5895.33875965893 2.77767187930115 3.0031555 2.4959334
"t_n244" 5469.39321846491 2.31338252682629 2.6686133 2.0571359
"t_n245" 5492.12022767746 1.76559680747181 2.2721295 1.2207366
"t_n246" 3145.0434839832 0.951574504283095 1.5929217 0.4285978
"t_n247" 6494.21948090102 2.63009295890228 2.9175788 2.2906141
"t_n248" 6923.3947329177 2.47716105373035 2.8117962 2.1425446
"t_n249" 10535.1173030639 2.06952585763569 2.3605175 1.7990594
"t_n250" 1514.59413103004 3.49935062263208 3.8027787 3.1714866
"t_n251" 1473.53944027962 2.89971355856341 3.336511 2.4522839
"t_n252" 3496.17049031713 2.2719496868674 2.8652395 1.557749
"t_n253" 4219.44542009791 1.90852601728793 2.657587 1.099403
"t_n254" 3524.70025967921 1.7823364553247 2.6074186 0.9280317
"t_n255" 1542.40847043993 2.54590284963613 3.0066741 2.0502604
"t_n256" 1452.92638866616 2.24730712045442 2.7123522 1.7514927
"t_n257" 1237.84532754141 1.86115600546081 2.322764 1.4018112
"t_n258" 928.592026252083 1.40667147007388 1.8522852 0.9733849
"t_n259" 930.757105715951 1.34729718582301 1.7917254 0.9211711
"t_n260" 1134.6378264369 1.11287828013999 1.5764988 0.7041711
"t_n261" 1662.39505737295 0.806745054058108 1.3264899 0.4289582
"t_n262" 1622.46675821782 0.803196140686628 1.2915042 0.4270266
"t_n263" 1214.22363737012 3.27663953577024 3.6298021 2.9040703
"t_n264" 1055.88745179028 2.41445990554969 3.035431 1.7197214
"t_n265" 2213.13691122384 0.877855332498195 1.6073387 0.3747833
"t_n266" 2376.43163327211 0.428607232270429 0.9771629 0.1096242
"t_n267" 1092.67625593294 2.31112664321427 2.9510351 1.6196919
"t_n268" 1595.72225133481 1.91036830096661 2.6247524 1.2033659
"t_n269" 2072.97451747387 1.37959697075162 2.1681059 0.6342063
"t_n270" 1127.11547896481 2.81568816891839 3.2112315 2.4066407
"t_n271" 3107.28646190577 1.26215549864452 2.1536613 0.5063954
"t_n272" 1199.36006494433 2.57815923369813 2.9765363 2.1801117
"t_n273" 2953.43337493096 2.08112265551358 2.6558743 1.4098023
"t_n274" 3400.30202013736 1.69222830050553 2.377687 0.9801128
"t_n275" 1288.81013845231 2.36888923665907 2.7808133 1.9690082
"t_n276" 1203.74536684266 2.11951382682629 2.5284916 1.7290324
"t_n277" 1398.7532274067 1.79120144669741 2.1872694 1.4043319
"t_n278" 1423.0387263212 1.66707338198989 2.0501885 1.2913838
"t_n279" 1655.3040085149 1.60449851887117 1.9591546 1.2474264
"t_n280" 2142.43019378899 1.48983104015888 1.7733474 1.1470389
"t_n281" 3339.10759200234 0.774366649902783 1.4416369 0.1976512
"mu" 5260.07779303256 0.150000016737959 0.1691851 0.1333446
"sigma2" 4370.61958117334 0.499605094905839 0.6294397 0.3944713
"lnL" 17569.1290939581 -135.688884173101 -114.014 -159.261
