"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n180" 3189.52624317237 2.77087152807622 3.4786712 2.040875
"t_n181" 4378.79528498441 1.63840205923004 2.5115068 0.8869091
"t_n182" 3274.65551150758 1.91977071389923 2.7299337 1.1929283
"t_n183" 3797.30078227574 1.30890456881284 2.079939 0.6160082
"t_n184" 1546.18091618324 3.38157546373535 3.8915866 2.8202158
"t_n185" 1764.95242511173 2.91813934278651 3.504128 2.3525884
"t_n186" 2464.39929239598 2.51205326226321 3.1246971 1.7699498
"t_n187" 3595.85299862543 0.831607844908616 1.5561737 0.3149738
"t_n188" 2148.50581620821 2.436804014077 3.0398465 1.8301105
"t_n189" 5061.73653340241 1.22267225783012 1.8222169 0.8360563
"t_n190" 3311.62340301291 1.87517527308483 2.5775934 1.2260707
"t_n191" 4200.16551487923 0.48404709111716 1.0590961 0.1691543
"t_n192" 3348.15841979013 2.69155898997278 3.3368801 2.0450319
"t_n193" 4349.14382369089 1.62046502915394 2.4463775 0.9262672
"t_n194" 4322.93732281877 0.427599116260208 1.0027273 0.1359793
"t_n195" 2519.27887025412 1.93468797526249 2.592047 1.4302921
"t_n196" 2034.13804630758 1.70670597187378 2.2679045 1.2908608
"t_n197" 1423.03781902922 1.48033966457975 1.9536925 1.1426269
"t_n198" 1372.81759195419 1.43408483535915 1.8986212 1.1113313
"t_n199" 1933.07718811136 1.245726886073 1.7432607 0.7818537
"t_n200" 4244.51583740597 4.1028328578079 4.2995916 3.8572318
"t_n201" 5540.49032184032 3.76303107996222 4.1105814 3.3422115
"t_n202" 3615.80802231306 2.57744039557802 3.4451908 1.5876246
"t_n203" 4035.3752782509 1.06007646070218 1.8609645 0.3994717
"t_n204" 3067.2891996169 3.42240342406533 3.8457717 2.9379672
"t_n205" 3758.32313561894 2.93167159991112 3.4131968 2.4259938
"t_n206" 3874.86100740218 1.05940358978946 1.8591455 0.4059716
"t_n207" 3120.50045102016 2.68477915190823 3.0777009 2.1091198
"t_n208" 2368.7148338043 2.08652057916227 2.6471122 1.4709039
"t_n209" 2924.31966261992 0.813542260796622 1.3753766 0.3930809
"t_n210" 4355.20179170901 0.340695621193267 0.7262754 0.1168696
"t_n211" 3110.4098572598 3.088645215938 3.6339381 2.5825521
"t_n212" 3999.39473075968 2.88534946142437 3.5051645 2.2281622
"t_n213" 3909.38924913583 2.44732976610744 3.140089 1.6248243
"t_n214" 4143.31682527344 1.63265470988834 2.4991598 0.8630576
"t_n215" 3470.16530043105 2.20238403554247 2.8880803 1.5627274
"t_n216" 4021.209974204 1.6909607643742 2.4854812 1.0340212
"t_n217" 4447.87029476904 1.66819301806011 2.4044573 1.0331972
"t_n218" 4593.90144985652 4.04481845127493 4.2553914 3.7952016
"t_n219" 2848.89246404757 2.42928432178768 3.3309987 1.5673722
"t_n220" 2081.22144422287 1.6140521336648 2.4446133 0.996765
"t_n221" 1973.75901393403 1.29813756916282 2.0879036 0.6653948
"t_n222" 3733.35187695025 3.90921559103939 4.1416364 3.64189
"t_n223" 2387.17057202417 2.44567895911894 3.0057079 2.0977612
"t_n224" 2008.928836736 2.19616583295928 2.7781002 1.7169619
"t_n225" 1725.15921439808 1.93496376936281 2.502594 1.4889039
"t_n226" 1933.61812857853 1.67906539638909 2.2657059 1.1786376
"t_n227" 2235.67605583007 1.38659713156491 1.9858639 0.8474854
"t_n228" 2062.28872339653 1.56445411261041 2.1002233 1.1340491
"t_n229" 2282.70284960409 1.18249259094495 1.6736924 0.818643
"t_n230" 2691.69663024857 0.73849462429865 1.273812 0.3314166
"t_n231" 3411.37321662255 0.683809321537692 1.2160526 0.3185478
"t_n232" 4298.5672206438 0.358870445708572 0.7352952 0.1510884
"t_n233" 3110.30483637366 3.75187986809622 4.0015714 3.4827381
"t_n234" 4710.70738292646 3.35899428027887 3.6683318 3.0786901
"t_n235" 4820.72633581793 2.79872307070163 3.0686866 2.5513399
"t_n236" 4307.55927238675 1.42174605485251 2.2016734 0.6684998
"t_n237" 5115.40890632259 2.71693125882451 2.9984518 2.517248
"t_n238" 9848.12882925489 2.35221632160436 2.8590291 1.662286
