"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n142" 1614.18316306689 6.31320123402589 7.0077856 5.7805283
"t_n143" 1469.18071368721 6.21743627876785 6.8607699 5.7119575
"t_n144" 1733.65812695746 4.2202984858119 5.9367513 2.0515153
"t_n145" 1241.68766553288 5.89811752563746 6.4537389 5.4438392
"t_n146" 8114.92980417278 4.94926787466807 5.6879025 4.2475058
"t_n147" 2768.72701773034 2.84263327993445 4.1578012 1.7825457
"t_n148" 1879.11232211414 1.64091895920227 2.7010157 0.8136475
"t_n149" 1126.896847868 5.62416543029832 6.1280679 5.213551
"t_n150" 1295.68390537915 4.79794909363369 5.6514169 3.3276918
"t_n151" 1167.34007087419 5.41857689839453 5.891173 5.0387614
"t_n152" 1193.22962929621 5.29965935983557 5.7535875 4.9355641
"t_n153" 2559.49284703609 4.78810972252653 5.3675356 4.151403
"t_n154" 1099.59364850399 2.84153711824343 3.7005772 2.1032691
"t_n155" 939.071166985368 2.42221497521249 3.1616057 1.727634
"t_n156" 1079.14042260216 1.75938625448586 2.5249224 1.0196598
"t_n157" 1165.47790556271 1.69384610814955 2.4476441 0.9773956
"t_n158" 1268.22300706328 5.0919353441531 5.4998417 4.7732309
"t_n159" 2531.14743782056 3.80648447753458 4.6018306 2.5409694
"t_n160" 1505.46139804644 4.79149437062385 5.1059715 4.5354462
"t_n161" 1111.34708814308 2.2789483465363 3.8431658 1.0729512
"t_n162" 4203.92879142269 4.54590030402755 4.7246335 4.3497732
"t_n163" 637.236391842991 3.08284028579523 4.3196097 1.7116752
"t_n164" 648.208506962011 2.71537355486917 4.124168 1.4143585
"t_n165" 5625.71805629248 4.43627534688073 4.518376 4.2588976
"t_n166" 4104.0944740733 4.02220239868341 4.3534139 3.3954778
"t_n167" 5144.1431052828 2.29811227587356 2.8317002 1.987671
"t_n168" 1518.12556113956 1.57311632892617 2.3366633 0.8559702
"t_n169" 1173.81167116606 2.18516392538748 3.0230073 1.4333922
"t_n170" 980.489965758646 1.4906011873507 2.24681 0.865416
"t_n171" 907.031428406437 1.06813946179657 1.7900634 0.5358299
"t_n172" 2930.11535202598 4.27366410756069 4.4105722 4.0758715
"t_n173" 670.779344720487 3.59558898849508 4.1279269 2.9021673
"t_n174" 982.495555254892 3.27229491950447 3.8838142 2.4854378
"t_n175" 1241.13512288257 1.32949225948003 2.2672167 0.6364122
"t_n176" 649.95587262058 3.4426373542081 4.0251026 2.795853
"t_n177" 967.317237861496 2.14993826974613 3.0543097 1.5592989
"t_n178" 991.752454160867 1.90750949690017 2.8055965 1.2107303
"t_n179" 514.230984464767 3.02799227158491 3.6143364 2.4975335
"t_n180" 792.716952992474 2.61073292241542 3.2261674 2.0174032
"t_n181" 1636.82675854197 1.74878846392978 2.5043793 0.9638082
"t_n182" 1227.2674322858 1.77745512999833 2.4536451 1.1468053
"t_n183" 1511.03439791063 1.06626093909227 1.7563131 0.561669
"t_n184" 517.898575371709 2.79560219250042 3.3772173 2.285354
"t_n185" 542.376772120421 2.52014493382034 3.0687205 2.001429
"t_n186" 1085.36156950231 2.00086250217766 2.6704616 1.2887113
"t_n187" 1273.16127853736 0.599120731292706 1.1831851 0.1944741
"t_n188" 677.075621502951 2.1692208676518 2.7595842 1.6435529
"t_n189" 3320.01853371589 0.934151082617632 1.3025726 0.5976116
"t_n190" 1048.9146680008 1.73244487904561 2.3383461 1.1423934
"t_n191" 1649.56697591466 0.6977000953947 1.227753 0.2896543
"t_n192" 983.101426326209 2.16331350356091 2.7049781 1.6729633
"t_n193" 1340.14224034019 0.918736271479362 1.5221049 0.4715068
"t_n194" 1083.39048838895 0.568147904310872 1.0847034 0.1975749
"t_n195" 773.204775579474 1.76803529744459 2.2305783 1.3175968
