"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n248" 8081.78254738408 2.23086137909005 2.5701481 1.9620146
"t_n249" 9184.11470526818 2.11952460805511 2.4307545 1.8786628
"t_n250" 2477.26563543167 3.75110888359536 4.0325628 3.4441827
"t_n251" 2300.86972861985 3.30071381934893 3.7012122 2.8638778
"t_n252" 4895.10491676125 2.61944268781179 3.2012441 1.9912876
"t_n253" 4135.05721615901 2.21004870778846 2.9503541 1.373662
"t_n254" 5835.52768312671 2.24174691113827 2.9733635 1.4210366
"t_n255" 2105.71842907438 2.89610417034609 3.3526939 2.373229
"t_n256" 1832.8957115042 2.70245673241487 3.1476905 2.1815234
"t_n257" 1573.86673211054 2.43196069293928 2.908069 1.8947059
"t_n258" 1409.3891893031 2.07569771536581 2.5605988 1.5112164
"t_n259" 1340.1782257341 1.9699814115938 2.4590455 1.3799695
"t_n260" 1300.27687525815 1.66371907477918 2.2018489 1.053145
"t_n261" 1759.07761865068 1.3702466890895 2.0046948 0.7540898
"t_n262" 1462.30761146266 1.54422266369091 2.1147622 0.9237343
"t_n263" 2136.00771807059 3.54241343656464 3.8597193 3.202078
"t_n264" 3081.37289462896 3.0412582272096 3.5050049 2.4845751
"t_n265" 4180.475429019 2.14881856291317 2.8730885 1.2909306
"t_n266" 2870.98540404983 1.52942247971224 2.390512 0.5756796
"t_n267" 3553.32032713054 2.82007135154714 3.3480222 2.1847156
"t_n268" 4196.88761807126 2.40808425503028 3.0259308 1.7283392
"t_n269" 4706.97561925444 1.78742203008166 2.5044082 0.9563639
"t_n270" 1658.08407397166 3.15498917693461 3.5059591 2.7673225
"t_n271" 2479.53370728781 1.78788847309038 2.7470669 0.673915
"t_n272" 1640.32579157961 2.98159068821732 3.3501182 2.5900854
"t_n273" 4084.2886672673 2.6114962816788 3.1158073 2.0018644
"t_n274" 6892.780978342 2.09690066882395 2.8207767 1.1815925
"t_n275" 1799.93029773039 2.89060764900283 3.2780219 2.4862401
"t_n276" 2009.35641398275 2.57961554070329 2.9860539 2.1769214
"t_n277" 2302.1684214621 2.257863773957 2.6591046 1.864974
"t_n278" 2649.63290025215 2.03786495751347 2.4280327 1.659625
"t_n279" 2837.12735856075 1.85858680427754 2.2522925 1.521771
"t_n280" 3249.08560233817 1.73928972505972 2.1318471 1.440741
"t_n281" 4953.10231953751 1.46464468544525 1.9944413 0.8373172
"mu" 6774.13334402275 0.128857202722071 0.1458579 0.1143841
"sigma2" 7984.77447398328 0.518569606366313 0.6481121 0.4119493
"lnL" 17269.8013426177 -131.429185434143 -110.472 -154.051
