"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n192" 3237.42001373565 2.59448794994723 3.3476512 1.8414491
"t_n193" 5169.93026500807 1.54335994865841 2.6936783 0.3311787
"t_n194" 4667.76791327373 0.778653366057441 2.0653435 0.0322082
"t_n195" 3717.12014695621 2.25449279297261 2.999628 1.561566
"t_n196" 3171.80901120918 2.02967512474307 2.792461 1.3852452
"t_n197" 3671.83783345182 1.80561628974501 2.4825173 1.2565197
"t_n198" 4298.26809352053 1.59760395738015 2.2430722 1.1522215
"t_n199" 8190.19870325779 0.80278980898839 1.6748821 0.1288798
"t_n200" 2180.59562740887 4.17646960897728 4.4335531 3.8158869
"t_n201" 3881.63500845184 3.95923047747903 4.3567485 3.3296792
"t_n202" 7053.75519052238 2.36831564473085 3.7304512 1.1533697
"t_n203" 5958.01522903992 1.29925408566746 2.6799371 0.1937257
"t_n204" 4990.62431005356 3.70966878282318 4.2469788 2.9825632
"t_n205" 9724.71807846692 3.17190501422699 3.9839289 2.5439627
"t_n206" 10350.5620389248 1.96004498193989 2.893055 0.9710646
"t_n207" 9068.88197062702 2.75814303238709 3.1228525 2.1123639
"t_n208" 9064.66328008586 2.05111812878729 2.7515379 1.3075453
"t_n209" 6377.62031026351 0.812129833148158 1.622622 0.2221437
"t_n210" 5348.56645807012 0.467535030148325 1.1783356 0.040756
"t_n211" 5304.89037428667 3.04553824580301 3.9144391 2.285033
"t_n212" 5993.97084112662 2.65569826295206 3.4931007 1.8040583
"t_n213" 7208.80576638394 2.22841422994278 3.0397165 1.3241404
"t_n214" 9311.395192035 1.25713352405977 2.313076 0.2993083
"t_n215" 6558.30663755678 2.45757885959669 3.2329508 1.681429
"t_n216" 8249.1174658233 1.85299606501305 2.8569238 0.9863321
"t_n217" 8363.17198315734 2.03429586777401 2.9330664 1.0850035
"t_n218" 2227.9887690249 4.13277699064496 4.410824 3.7559674
"t_n219" 9554.41134143426 2.76717522503194 3.8998861 1.753054
"t_n220" 6754.08715575667 2.08505774963613 3.2243589 1.1006497
"t_n221" 6332.91197306014 1.54210168607855 2.6907967 0.6189417
"t_n222" 2131.68919870235 4.05911939921671 4.3779078 3.6489341
"t_n223" 6263.98311489854 3.26162682225432 4.0612707 2.3348122
"t_n224" 3170.0103217103 2.56162407943448 3.3265331 1.7783383
"t_n225" 2443.2419038034 2.26363001995445 3.0188534 1.5523402
"t_n226" 3154.86475750034 2.01146102935392 2.8649126 1.0633669
"t_n227" 4746.27536484821 1.64602091141603 2.5657762 0.5698714
"t_n228" 2405.22735584504 2.03131073148714 2.8520483 1.2722054
"t_n229" 2932.02527307041 1.75455540887173 2.6076848 0.9753897
"t_n230" 6098.9941573398 0.726951299861119 1.7257105 0.0760756
"t_n231" 5593.23199502885 1.03918964391978 1.9878873 0.3665113
"t_n232" 7541.92795941613 0.609230165046386 1.3084443 0.2031359
"t_n233" 2036.72588635022 3.96931691330482 4.3117842 3.5520854
"t_n234" 9257.667962331 3.38605791289928 4.090648 2.8668133
"t_n235" 9709.71902304255 2.96956051217155 3.6046732 2.5972014
"t_n236" 6812.35853227266 1.34940005424699 2.7562087 0.1239241
"t_n237" 7349.45142405909 2.78395127023499 3.050195 2.5251919
"t_n238" 13568.5083697859 2.17839754585301 2.8598365 1.6049383
"t_n239" 8594.68485992939 2.39452625915782 2.9387389 1.5438438
"t_n240" 7514.7676391819 1.63660480874396 2.5888703 0.4656663
"t_n241" 7514.37506373026 2.93244829812788 3.0961697 2.612117
"t_n242" 10763.6856444083 1.96603545694684 2.7762824 1.0808246
"t_n243" 7799.42761544871 2.80628008529526 3.0544159 2.4081866
"t_n244" 9561.73834512612 2.36081862315427 2.8530366 2.0535411
"t_n245" 7502.30453543221 1.65044919050608 2.4957244 0.4928334
"t_n246" 5510.04185064071 0.761257725720793 1.9489327 0.0413773
"t_n247" 5913.77531792723 2.44525372270985 2.9143405 2.0341829
"t_n248" 6051.88845563699 2.3039283798789 2.7969308 1.9484326
"t_n249" 7003.06009853115 2.1435084244042 2.5746976 1.8602018
"t_n250" 1915.05815587422 3.87606293448142 4.2512417 3.4269644
"t_n251" 3627.06910388496 3.14530288197878 3.7711318 2.5748842
"t_n252" 4802.59822033612 2.55594590655519 3.2250817 1.7969129
"t_n253" 5342.73981432675 2.25913045174713 3.0328135 1.3835634
"t_n254" 8106.70391418583 1.64938459343925 2.6183269 0.6206904
"t_n255" 2076.97371466723 2.63590059096717 3.3267055 1.9246396
"t_n256" 2070.45152838658 2.44485027216821 3.1196129 1.7371022
"t_n257" 2055.66447588882 2.20676168158436 2.9340995 1.4503468
"t_n258" 2109.84663284901 1.88102819270596 2.608746 1.077715
"t_n259" 2235.92534801734 1.51455531696017 2.2644776 0.7629937
"t_n260" 2327.05854770706 1.34211879673907 2.1255201 0.6214507
"t_n261" 3870.49902679515 0.87736263790345 1.7030977 0.3593543
"t_n262" 6581.29301946146 0.778537130253875 1.6783851 0.1563119
"t_n263" 1895.00040116096 3.81177939063385 4.2087258 3.3379098
"t_n264" 3469.78554271103 2.65925326097995 3.4650417 1.8122947
"t_n265" 5246.47107100716 2.00195344577523 2.9912216 0.8900531
"t_n266" 6829.17145967109 1.20273277820121 2.3330099 0.2393121
"t_n267" 3189.59663159567 1.96722099143936 2.9053728 1.0698469
"t_n268" 2921.73826558159 1.76870975010277 2.6814554 0.9057992
"t_n269" 4653.24198711509 0.84019386028554 2.0508748 0.0488101
"t_n270" 2797.6063237942 3.16711068626187 3.6422399 2.7122857
"t_n271" 7260.50144338142 1.61433702882062 2.4873248 0.6717718
"t_n272" 2404.62732764021 3.02054746383534 3.4955368 2.5643697
"t_n273" 6587.39807336321 2.69433416944614 3.2955365 1.8544845
"t_n274" 8193.89792812658 2.19364146544636 3.0094294 1.2397432
"t_n275" 2551.72486272692 2.91541046832954 3.4064449 2.4329185
"t_n276" 2572.79408793222 2.69882540830509 3.1656822 2.1928827
"t_n277" 2144.39668284865 2.08881872864841 2.5429993 1.6283568
"t_n278" 2393.64460829571 1.98376359124493 2.4062752 1.5575557
"t_n279" 2803.54901499063 1.88615685405255 2.2961033 1.4915113
"t_n280" 5476.96530288175 1.67304639063941 2.0562473 1.3531697
"t_n281" 8418.79897655069 0.853689927837342 1.6576786 0.1337715
"mu" 6696.90602877668 0.0340707437142381 0.039513 0.0295403
"sigma2" 7616.15419333914 0.552488268246209 0.7490144 0.3971403
"lnL" 16758.3357927067 -87.1810509971668 -71.508 -104.319
