"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n204" 2938.64940386346 3.36067896537415 3.7765912 2.9277872
"t_n205" 2653.93911819359 2.98076795169157 3.4293751 2.4910425
"t_n206" 2573.91723515296 1.1747851146103 1.9208952 0.4835865
"t_n207" 2374.82049774318 2.65324975804122 3.0653087 2.0761379
"t_n208" 2216.20239615575 2.17288663553691 2.7032606 1.5680153
"t_n209" 2313.75616925344 0.91940628918949 1.5025763 0.4790055
"t_n210" 2788.65057979288 0.37922165669685 0.7367508 0.1445527
"t_n211" 3024.22814006234 2.93676358310649 3.4245384 2.4397215
"t_n212" 2942.7144280291 2.64395959685573 3.1801523 2.0396118
"t_n213" 3122.62348763706 2.3843475591856 2.9740753 1.7154341
"t_n214" 3208.2022995112 1.64101669288373 2.3685587 0.9444328
"t_n215" 3023.68939201164 2.23540169190045 2.804995 1.6794525
"t_n216" 3583.64134457732 1.77415377566246 2.4446958 1.1697334
"t_n217" 3508.15094043205 1.51828353337037 2.1237199 0.9427294
"t_n218" 2815.26089533349 4.01142851045497 4.2398403 3.7304959
"t_n219" 2251.86428048999 2.28020244411422 3.064573 1.5475359
"t_n220" 1707.7672815195 1.66011418705072 2.4018461 1.0755047
"t_n221" 1598.30776088639 1.27006082812622 1.939108 0.698538
"t_n222" 2263.08931957203 3.82948680241098 4.0822666 3.5402228
"t_n223" 3749.91447909788 2.48748416650186 3.12284 2.1273574
"t_n224" 1843.19182271461 2.02908100232209 2.5819092 1.5697446
"t_n225" 1083.03955653034 1.71797600144992 2.1816383 1.3397506
"t_n226" 1166.11002889273 1.6243983897339 2.0938111 1.2318348
"t_n227" 1297.08345180405 1.50646391009388 1.9932048 1.0624304
"t_n228" 1185.38552958386 1.50655140414421 1.9301886 1.1131804
"t_n229" 1373.03966640968 1.34298860184434 1.7604067 0.9527001
"t_n230" 1565.4219390881 1.08273573098717 1.5478405 0.6328947
"t_n231" 2521.02627399503 0.702339734320315 1.2522984 0.3249526
"t_n232" 2581.3469560951 0.409603821576579 0.8161277 0.1758116
"t_n233" 1593.16526740038 3.64151009362813 3.9177571 3.3503837
"t_n234" 6156.96878885722 3.24510449508916 3.5628973 3.0057269
"t_n235" 7101.32277262026 2.85500445464141 3.1485712 2.5934441
"t_n236" 3218.10239158807 1.52129871978779 2.2983471 0.7445414
"t_n237" 6481.85523777186 2.70462449977224 2.9926254 2.5152572
"t_n238" 5992.38737951542 2.15481418447308 2.6814339 1.6158153
"t_n239" 5219.83962686548 2.36997566558525 2.7996349 1.7212794
"t_n240" 3629.35086618319 1.4603402307594 2.1573563 0.7022373
"t_n241" 11723.8223325438 3.01953844621965 3.128509 2.8521747
"t_n242" 3064.25123942708 1.59409568166769 2.2077943 1.0249105
"t_n243" 9165.6972355304 2.85346130601078 3.0272542 2.6222823
"t_n244" 7125.34104046183 2.29919353397589 2.6465516 2.0551993
"t_n245" 4564.73002153755 1.749096435948 2.2310632 1.2660608
"t_n246" 3441.46860420466 1.24638945499694 1.7678723 0.6334456
"t_n247" 8728.8823159538 2.52776960450531 2.8006918 2.2225218
"t_n248" 9215.25554260992 2.35103431770457 2.6539727 2.0575075
"t_n249" 10088.5081426155 2.05685113672018 2.3280093 1.7873274
"t_n250" 1309.2469272532 3.42234774671407 3.7182134 3.1106472
"t_n251" 1866.82287078659 2.9000732670185 3.2703344 2.5118381
"t_n252" 2445.96698145168 1.96145969082829 2.5952317 1.4187294
"t_n253" 3001.00553192312 1.64687338423421 2.3541669 0.9992049
"t_n254" 2567.87760300608 1.7598915853397 2.4258577 1.1975646
"t_n255" 2057.69183051463 2.63565994660297 3.0269648 2.2044229
"t_n256" 1542.96786510838 2.21531470384423 2.6352904 1.7653543
"t_n257" 1312.48058542703 1.92387731949336 2.3458582 1.5054055
"t_n258" 1421.84614236085 1.51612384201989 1.8861092 1.1142209
"t_n259" 1465.50520635706 1.31179705374146 1.6868518 0.9191275
"t_n260" 1663.94659290378 1.02333962068218 1.4341834 0.667662
"t_n261" 2497.89396518934 0.634625376890173 1.0399529 0.3335488
"t_n262" 2156.35029609423 0.714660780823288 1.1411459 0.376074
"t_n263" 1328.19120061269 3.34027284311983 3.6500868 3.0185874
"t_n264" 1930.77694508591 2.48525170711072 3.1015742 1.8184037
"t_n265" 1771.62062770631 1.34786668861174 2.0428988 0.6516236
"t_n266" 1811.74876152684 1.0464403813177 1.7153759 0.4191399
"t_n267" 1743.28432614239 2.14537858516194 2.8381379 1.5260465
"t_n268" 1803.3922027379 1.95623564935837 2.6625754 1.3723365
"t_n269" 2102.66627065898 1.61274536942392 2.3425603 1.000164
"t_n270" 1272.44117970094 2.87979187145714 3.2329065 2.5236547
"t_n271" 2829.13464008919 1.46657679508916 2.229114 0.7198541
"t_n272" 1420.9492173389 2.63152340106661 3.0002044 2.2690426
"t_n273" 3089.81622274 2.28399357670129 2.7692451 1.692611
"t_n274" 4530.47586584082 1.64266562897061 2.2497643 1.0336716
"t_n275" 1530.01901201565 2.52654744834176 2.9042172 2.1656766
"t_n276" 1549.73439593706 2.1318170617799 2.4846219 1.7773749
"t_n277" 1720.45672545781 1.74080395003055 2.0709691 1.432218
"t_n278" 1671.69907329948 1.62277978250097 1.9247022 1.3239571
"t_n279" 1644.28365411902 1.5709255564802 1.8480586 1.2792252
"t_n280" 2029.74956058158 1.48546405493584 1.7277088 1.1939282
"t_n281" 2870.70795219927 0.728060033281484 1.2778803 0.3028913
"mu" 6255.08205376327 0.0884648629742792 0.0981929 0.0798662
"sigma2" 4693.85064557824 0.368761183628687 0.4662826 0.2890323
"lnL" 16042.3508496355 -139.195845064163 -117.205 -163.109
