"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n175" 1891.11301782036 1.23687051974335 2.1680701 0.4666121
"t_n176" 933.635746067997 2.69765099010611 3.2838953 2.1985069
"t_n177" 2944.83316941831 1.79005391415477 2.3905167 1.45245
"t_n178" 4186.73614142457 1.50284153305927 2.1531213 0.8941629
"t_n179" 818.749577156099 2.58033770668852 3.078893 2.1017875
"t_n180" 1462.68035166536 2.23804703138159 2.840836 1.5707024
"t_n181" 2347.96971470369 1.77268704000333 2.5527276 0.9647923
"t_n182" 2135.39430037182 1.53972975650797 2.2474496 0.8905058
"t_n183" 2245.17753414332 0.943784381845453 1.6430181 0.3501863
"t_n184" 867.019115761213 2.4425782461141 2.9516067 1.9606769
"t_n185" 896.884906107517 2.30529129866119 2.8500721 1.7826431
"t_n186" 1991.29526317937 1.71668405855786 2.4343459 1.0192548
"t_n187" 2621.60533957338 0.484059373029276 1.2079364 0.1330667
"t_n188" 1167.78335459522 2.0493767644242 2.6334426 1.5057784
"t_n189" 4543.51263787856 1.07726883829232 1.569832 0.7039293
"t_n190" 1601.03681375396 1.75237503839787 2.4077322 1.1431251
"t_n191" 2316.04828746351 0.500979564707516 1.1894736 0.1487361
"t_n192" 1312.35193604874 1.74061352094884 2.2756945 1.2149412
"t_n193" 1932.19518265781 0.479306126798511 1.1834049 0.1516566
"t_n194" 1666.10528964964 0.269256728559524 0.7497363 0.0609468
"t_n195" 1038.87979092315 1.4973511715738 1.9489897 1.0153545
"t_n196" 985.743107377525 1.37602060713294 1.7694752 0.9197476
"t_n197" 999.227388352705 1.28548743267041 1.6536419 0.8478687
"t_n198" 1015.39002483759 1.17230788919504 1.5027434 0.7488078
"t_n199" 1756.36646321927 1.02015534405311 1.4346438 0.3771127
"t_n200" 4191.04913461511 4.2282469251986 4.3823979 4.0127988
"t_n201" 3026.23266796469 3.73849292581523 4.1495515 3.2566446
"t_n202" 2153.55443143477 2.24897771224376 3.2901295 1.2809321
"t_n203" 2228.83539140522 1.08802358362313 1.9483936 0.390661
"t_n204" 1654.97339580711 3.23801486341314 3.7629817 2.6981211
"t_n205" 1595.31697734952 2.77404742168768 3.3196461 2.1893193
"t_n206" 2103.12866902208 1.08617071473807 1.9062949 0.3740193
"t_n207" 1450.08938165915 2.45372107821232 2.9886959 1.7963584
"t_n208" 1308.40144132736 1.85475711486584 2.5110691 1.2204259
"t_n209" 1932.87840139361 0.581743545047497 1.1801332 0.2410571
"t_n210" 2330.14822032111 0.27399554454197 0.6748957 0.0730903
"t_n211" 1824.46847983441 2.77694977770124 3.3730286 2.2187559
"t_n212" 2148.60086797091 2.24558132374313 2.9075523 1.528448
"t_n213" 2029.9485073526 2.0216089716738 2.7398454 1.2861205
"t_n214" 2788.3772173362 1.28851234852508 2.0819136 0.5476464
"t_n215" 2119.97852019221 1.94767695237487 2.6280471 1.3573083
"t_n216" 2314.69222302292 1.60870868703961 2.3699137 1.018628
"t_n217" 2633.73430593197 1.37491315723571 2.0746869 0.7294572
"t_n218" 3466.24694318059 4.16785347226265 4.339049 3.9405475
"t_n219" 2472.44421961968 2.41107345545803 3.3276719 1.548999
"t_n220" 1836.50445313471 1.47271466798511 2.3239668 0.9381016
"t_n221" 1714.77111694314 1.05493450550525 1.8256053 0.4757345
"t_n222" 2320.29785200039 4.01501746809622 4.2215235 3.7594206
"t_n223" 4416.5131182727 2.43636475192489 3.0631566 2.0876237
"t_n224" 1496.09593293146 1.87828441910449 2.5128801 1.2922747
"t_n225" 784.860469044946 1.53113213967002 2.0568657 1.0521998
"t_n226" 795.440884757144 1.39009500487751 1.8793483 0.911123
"t_n227" 934.788500928008 1.2817644646353 1.7793451 0.7701507
"t_n228" 974.885998160694 1.38103092741514 1.8770056 0.9354724
"t_n229" 1385.27958199402 1.16451215015277 1.6637656 0.775573
"t_n230" 2315.16902396621 0.629572188172879 1.2384265 0.2179672
"t_n231" 2311.44395248816 0.726589073718127 1.3678611 0.2543803
"t_n232" 3253.1169016877 0.250815248997278 0.5772528 0.0739074
"t_n233" 1373.42166920349 3.82448931888784 4.0623183 3.5462234
"t_n234" 3294.20098533692 3.38286035555802 3.7175134 3.0865773
"t_n235" 4205.90292317872 2.89141450049997 3.211596 2.6443899
"t_n236" 3040.46495321411 1.39408009713349 2.3686848 0.5016327
"t_n237" 5776.03244862241 2.64451059695017 2.9129972 2.5067201
"t_n238" 9241.65184558087 1.97685171833787 2.5563878 1.5744638
"t_n239" 2826.53195647307 2.00943311534915 2.5707934 1.3401706
"t_n240" 3522.55630133281 1.51128320436642 2.2495416 0.7717011
"t_n241" 7376.21619939829 2.98052605995222 3.1072168 2.7597039
"t_n242" 3165.8593932465 1.52780562039887 2.2596522 0.9687104
"t_n243" 5256.92410219307 2.76845733907005 2.9844941 2.5049915
"t_n244" 4521.71723571865 2.28435172510972 2.6309723 2.0508796
"t_n245" 3684.47773930975 1.71975610540526 2.2475406 1.165725
"t_n246" 2892.84609819629 1.32234933025387 1.8866074 0.718568
"t_n247" 6926.48591760534 2.57262619412255 2.8546322 2.2599503
"t_n248" 8532.54800759652 2.3714094632076 2.6933746 2.0740437
"t_n249" 11042.293292037 2.08026267711238 2.378014 1.8137177
"t_n250" 1111.63296241259 3.60750518463419 3.882923 3.2979299
"t_n251" 1550.05812940208 2.94957461570468 3.4161335 2.493804
"t_n252" 2828.96482322453 2.06569652039887 2.759079 1.3544565
"t_n253" 2939.4632246103 1.74311612368202 2.5433781 1.0030184
"t_n254" 3035.93219244245 1.69946639918338 2.5049274 0.968436
"t_n255" 1825.90196214632 2.74270020414977 3.2540565 2.2394207
"t_n256" 1386.84010179488 2.32257894953614 2.8079887 1.8230485
"t_n257" 1266.04285861171 1.90667622444864 2.4131753 1.4449072
"t_n258" 1132.33043823944 1.47814100869952 1.9357349 1.0246032
"t_n259" 1146.40478564308 1.31625602289873 1.7612796 0.8830991
"t_n260" 1332.27357262629 1.09629684783068 1.5447635 0.6705089
"t_n261" 2129.15888796449 0.700581006544081 1.2046168 0.3472851
"t_n262" 1863.78675945402 0.76434155150825 1.2519834 0.3542794
"t_n263" 829.973839516765 3.40229702784845 3.714 3.0349481
"t_n264" 1798.64633593965 2.52911855016943 3.1280246 1.8291653
"t_n265" 2773.72662598523 1.37889103198156 2.1632235 0.7087428
"t_n266" 2709.93967742915 0.501299205694128 1.1501668 0.1568105
"t_n267" 1826.34826837818 1.91126044883062 2.6416797 1.2593522
"t_n268" 2040.23019092108 1.57271187136826 2.2968322 0.9644013
"t_n269" 2516.41871773021 0.952060431759347 1.6353691 0.3768739
"t_n270" 633.572661813125 3.01821181600467 3.3760679 2.6396217
"t_n271" 2391.42099357702 1.49290482173213 2.4042416 0.6814283
"t_n272" 669.886238567323 2.74286234099217 3.1005303 2.3567172
"t_n273" 2331.56164522972 2.31163816649631 2.8687528 1.5872121
"t_n274" 4051.3271059493 1.50606444915282 2.2707049 0.7872467
"t_n275" 611.002431231643 2.51495816710738 2.8964566 2.1421704
"t_n276" 599.3080401983 2.25032504689739 2.6498853 1.8776451
"t_n277" 841.871870991033 1.89990316202989 2.2817341 1.5521534
"t_n278" 995.034052332615 1.72894105726904 2.090355 1.4001087
"t_n279" 1181.06668252852 1.61192736448531 1.9443061 1.2893611
"t_n280" 1349.94452805276 1.47254446376312 1.7454414 1.1634018
"t_n281" 3425.88210613703 0.936742549236154 1.4292894 0.3634707
"mu" 5372.19184543671 0.0870508450641631 0.0989462 0.0769733
"sigma2" 2583.06742625517 0.574437922959836 0.724248 0.4502706
"lnL" 18977.7965154115 -137.058508749514 -115.43 -160.624
