"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n142" 3694.37049455723 6.00840913178157 6.5861564 5.6075747
"t_n143" 3551.90343818862 5.93005772486528 6.4542285 5.5437361
"t_n144" 5747.52388574822 3.21509920246097 4.7542899 1.84462
"t_n145" 3527.42816893898 5.85356457162935 6.3316158 5.4766292
"t_n146" 17021.0640297757 5.19204828951169 5.8031529 4.3065408
"t_n147" 6229.5887973592 3.5129828053497 5.1116819 2.0115569
"t_n148" 3617.25693065541 1.24898162574857 2.3515842 0.4889698
"t_n149" 3755.07536148792 5.71212036443531 6.1516858 5.3332265
"t_n150" 1586.90255133832 5.10792746391867 5.8604725 3.3572672
"t_n151" 4154.37560587443 5.58589492372646 6.0063717 5.2054571
"t_n152" 4086.02173851749 5.37518776981279 5.7844994 5.0206902
"t_n153" 7245.96907646364 4.73484681461585 5.3087675 4.1364632
"t_n154" 3363.61981737322 3.02495755498028 3.9785281 2.3221813
"t_n155" 3087.98362490881 2.76322182283206 3.6435388 2.0670625
"t_n156" 3675.05782094953 1.84992887090717 2.7178288 1.0734637
"t_n157" 3351.07255062573 1.90285541489362 2.7549797 1.1526768
"t_n158" 4795.49251693174 5.1062255792456 5.4883231 4.7787119
"t_n159" 5306.10837120858 3.7511173643742 4.5883326 2.4492165
"t_n160" 5243.4785808093 4.86852087286262 5.2097323 4.5783307
"t_n161" 3060.48478022547 2.02188843744792 3.3634329 0.9603976
"t_n162" 7234.70556083574 4.59013348081773 4.8263142 4.3513199
"t_n163" 1559.5484943021 2.42679071072718 3.8694383 1.3103424
"t_n164" 1602.99985045976 2.06892997107383 3.35595 1.033234
"t_n165" 5490.76545321251 4.41925379652797 4.5144492 4.2154042
"t_n166" 7014.17077420319 4.13612080466641 4.4209823 3.5879308
"t_n167" 8918.22545746117 2.36391490127771 2.9596193 2.0238274
"t_n168" 2170.54810094752 1.55438428382312 2.4117721 0.8847851
"t_n169" 3130.08491009462 2.4280543381201 3.2117255 1.619896
"t_n170" 2117.79757011837 1.57009762735404 2.342682 0.9261343
"t_n171" 2091.95791157064 1.15782359365591 1.8917005 0.577448
"t_n172" 4336.26917868332 4.27166038160102 4.4199339 4.0555113
"t_n173" 1905.74299057794 3.568939386023 4.1342695 2.9238009
"t_n174" 2272.41093392628 3.2712990745903 3.887745 2.5272448
"t_n175" 2321.03470874404 1.38895879133381 2.3178996 0.6516525
