"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n142" 3584.05623307171 6.55974792841509 7.2995777 5.9252319
"t_n143" 3459.18321391587 6.45829549356147 7.1579466 5.8585308
"t_n144" 9509.12354754606 3.38076690341648 5.1266667 2.0223081
"t_n145" 3484.71803266061 6.06265933779235 6.6498358 5.551112
"t_n146" 14384.274473635 5.10543993314816 5.7801689 4.2867382
"t_n147" 9186.37312898016 3.34861379040609 4.5111157 2.2577838
"t_n148" 6534.23108993177 1.97059813952558 3.0085543 1.1052011
"t_n149" 3736.1158157337 5.66904866982945 6.1771327 5.2147214
"t_n150" 5280.23167161756 4.59007323461474 5.5439389 3.3032333
"t_n151" 3918.96859755427 5.50948152878173 5.9895233 5.0823762
"t_n152" 3979.42501863992 5.40460974122549 5.8594349 4.9958597
"t_n153" 6022.44634275183 4.96512157876785 5.5324497 4.3487369
"t_n154" 2631.95770860783 3.08247152293761 3.9312436 2.43073
"t_n155" 2561.54938881009 2.94263141794345 3.7799392 2.2913665
"t_n156" 3374.22554518853 2.21534334889173 2.9956659 1.4876627
"t_n157" 3253.13661429743 2.09283315228598 2.9106314 1.3564182
"t_n158" 4930.16183166603 5.1487835409755 5.556695 4.7826264
"t_n159" 9509.38471370383 3.71077619254486 4.5459328 2.5735365
"t_n160" 7562.32472306086 4.8228051898839 5.1615102 4.5192759
"t_n161" 4824.48154045554 2.11181590779957 3.2814537 1.1648997
"t_n162" 10338.4654769781 4.51078177365146 4.7160821 4.2705577
"t_n163" 3448.53972935408 3.65090391088828 4.3862515 2.4237307
"t_n164" 3691.35927161853 3.04411629103939 4.0292676 1.8471301
"t_n165" 9611.32244170109 4.40219584130326 4.5113397 4.1812709
"t_n166" 12008.9399675441 3.86228930283873 4.2428964 3.3455988
"t_n167" 13320.6910167998 2.2453211462641 2.6411503 1.9429775
"t_n168" 5700.74123692639 1.60901584917505 2.2732456 0.9318594
"t_n169" 6639.36451309914 2.52708705084162 3.1863944 1.8218807
"t_n170" 4002.0747794319 1.54903330931059 2.1780843 1.0109926
"t_n171" 4227.43394687037 1.28275306868507 1.8657443 0.7696108
"t_n172" 8388.6255472854 4.25264254694739 4.4181414 4.0234381
"t_n173" 4517.84213245989 3.82712859721127 4.2047027 3.2657774
"t_n174" 6123.56417554026 3.29670892345981 3.8087478 2.600555
"t_n175" 5622.29771783416 1.30519948906727 2.0353724 0.7056105
"t_n176" 1725.12794122833 3.434097229915 3.9285125 2.8970889
"t_n177" 2269.27457042665 2.16857722657075 2.988684 1.5811192
"t_n178" 2160.24213030872 1.87977137102383 2.7225396 1.2511593
"t_n179" 1297.00988608099 3.19386134109216 3.6981281 2.7153251
"t_n180" 2591.80936931767 2.72406139053386 3.2872949 2.179725
"t_n181" 4976.13112840348 1.73813006561858 2.4591964 1.1015551
"t_n182" 4013.36434793086 1.83250602158213 2.47992 1.2622938
"t_n183" 5151.38219904473 1.21537960080551 1.8137365 0.6946935
"t_n184" 1353.29915422348 3.08285933890339 3.5910312 2.6215896
"t_n185" 1526.5206983606 2.7435595454697 3.26842 2.260647
"t_n186" 2352.16329519335 2.20350760871618 2.7953369 1.5865231
"t_n187" 3620.8451812874 1.08797345870785 1.6642769 0.600718
"t_n188" 1909.53155467804 2.32725874513083 2.8688488 1.7797979
"t_n189" 8400.76980801877 0.909167201138826 1.2794868 0.5883938
"t_n190" 2527.53480992584 1.85104011798233 2.4528096 1.3259269
"t_n191" 4280.78001128668 0.92941000933837 1.4620801 0.5121165
"t_n192" 4068.65647070095 2.22536500443864 2.7916455 1.724428
"t_n193" 4403.57911226577 1.22714996247431 1.7670734 0.7327727
"t_n194" 4225.22642218041 0.814767979278929 1.3462113 0.4160437
"t_n195" 2740.58395793268 1.61663282388756 2.0278775 1.2368692
"t_n196" 2571.5059540907 1.50079570470529 1.8648588 1.143727
"t_n197" 2350.36938582702 1.35281629551136 1.6825261 1.0213914
"t_n198" 2322.14796778155 1.27108013868118 1.5905486 0.9517141
"t_n199" 3320.82997404408 1.07806392975946 1.4522236 0.6809042
"t_n200" 6782.47547425736 4.14564018082329 4.3273135 3.9119211
"t_n201" 7251.9266316236 3.86244350064441 4.144886 3.522149
"t_n202" 5945.13945997358 2.6692123077329 3.4592591 1.6580808
"t_n203" 5376.58165954199 0.930985460579968 1.5937402 0.4569432
"t_n204" 5652.25839568946 3.49032037212933 3.8321598 3.1038788
"t_n205" 6306.10549768107 3.09776892957058 3.5074664 2.6707882
"t_n206" 6876.24810035432 1.54335528342314 2.2288225 0.9509669
"t_n207" 6748.05859641017 2.78013825829121 3.1074472 2.2911408
"t_n208" 6833.69510126808 2.39583215934115 2.8289658 1.8423975
"t_n209" 5811.61559144427 0.767413857241264 1.2121201 0.4444768
"t_n210" 5518.01938003834 0.276444448269541 0.5682763 0.113353
"t_n211" 5134.72870092966 3.14192990607188 3.5591619 2.7240984
"t_n212" 6569.39387450761 2.82591973965335 3.3152748 2.319718
"t_n213" 6801.57190986053 2.63068398349536 3.1267522 2.0782602
"t_n214" 6368.82504841429 1.64738381207155 2.301351 1.0552657
"t_n215" 5529.46041404237 2.22657497991223 2.7464851 1.7106646
"t_n216" 6531.85779990547 1.64522025030832 2.2522587 1.0824496
"t_n217" 5401.01358277009 1.67972479296706 2.2686204 1.1610613
"t_n218" 6272.34130584774 4.08480425773013 4.2782727 3.8494374
"t_n219" 5044.365966406 2.71722836156325 3.3988214 2.0542445
"t_n220" 2915.12883034333 1.80838834509749 2.485863 1.2284673
"t_n221" 2753.79578728671 1.44069120816066 2.0541858 0.8507773
"t_n222" 4596.08093968626 3.92205167757902 4.1353491 3.6740766
"t_n223" 1781.50124077754 2.53829660234987 3.0773876 2.1563437
"t_n224" 1201.47343352017 2.11896147224043 2.6369934 1.6665182
"t_n225" 1137.44770874687 2.02190261172157 2.5384839 1.5833723
"t_n226" 1253.14550771428 1.90285018224543 2.4487748 1.4461377
"t_n227" 1768.70002489496 1.60224093426476 2.1838171 1.1003688
"t_n228" 1438.02830506708 1.73389235200267 2.2387382 1.3171419
"t_n229" 1786.96136279265 1.32375759248931 1.7539223 0.9443143
"t_n230" 3711.79454006861 0.687040464129771 1.1079912 0.3640263
"t_n231" 3623.14498714408 0.861338247486251 1.3371203 0.4809016
"t_n232" 5137.68980701042 0.481844549686129 0.7929805 0.2422475
"t_n233" 4238.22603579475 3.85543073303705 4.0792032 3.6049456
"t_n234" 8776.73375906898 3.40361103283706 3.7133635 3.1257054
"t_n235" 6637.06393634523 2.82310755486917 3.1012911 2.5793985
"t_n236" 5370.31874017465 1.17457177147936 1.8861332 0.5809258
"t_n237" 6394.44710080102 2.69343862755958 2.9759843 2.5149171
"t_n238" 9304.19080887302 2.2931167207544 2.7942458 1.6707148
"t_n239" 6365.65575468569 2.44837444989723 2.8212455 1.9251493
"t_n240" 7015.02500112144 1.99177045382479 2.5073013 1.3598968
"t_n241" 11682.1584118988 2.99175204458086 3.115851 2.7773246
"t_n242" 9444.73952756343 1.61940223255375 2.1841181 1.067176
"t_n243" 10668.8335634124 2.88941458728404 3.0728941 2.6134598
"t_n244" 8999.91972221067 2.3462885924782 2.7142756 2.0620477
"t_n245" 5310.56334494329 1.50101432045442 1.9844363 1.0210932
"t_n246" 5335.63265050168 1.31817086045775 1.7950641 0.8328964
"t_n247" 8833.42238799286 2.70671441494361 3.0122477 2.3395792
"t_n248" 8503.17021194421 2.61068829749458 2.9558918 2.2575923
"t_n249" 11784.582293023 2.14874033222599 2.5117443 1.8832193
