"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n142" 2062.37273048497 6.38104836457419 7.1078102 5.8020293
"t_n143" 2000.42722886539 6.28723054421421 6.9696204 5.7318898
"t_n144" 4087.96855074501 4.47567789445586 6.237967 2.1332731
"t_n145" 1956.74450781211 6.0062760242431 6.6003835 5.5057401
"t_n146" 13760.1075485953 5.14984748403422 5.7909922 4.3055812
"t_n147" 8533.39898626689 3.07406046036887 4.4520743 1.8421427
"t_n148" 5265.70016475785 1.76410462217099 2.7932269 0.9082017
"t_n149" 1970.579731333 5.76064859499472 6.3170337 5.2907217
"t_n150" 2425.65555278785 4.51056262616521 5.6199663 2.9381259
"t_n151" 2055.59350781542 5.65207529371146 6.193391 5.1951706
"t_n152" 2389.86727991689 5.35636187542359 5.8271775 4.9545883
"t_n153" 3925.06523287807 5.06215424639742 5.6352057 4.4233599
"t_n154" 1959.20366303423 2.98838806679073 4.0287215 2.1751208
"t_n155" 1781.09461868393 2.27791079872229 3.0212268 1.5718904
"t_n156" 1948.95336803361 1.97193224725849 2.7599425 1.2171422
"t_n157" 2336.67608496499 1.63660237380146 2.4344218 0.9364614
"t_n158" 2763.5955584052 5.17333288531193 5.6177185 4.8020104
"t_n159" 4472.84590465215 3.67690715005833 4.5693019 2.2584145
"t_n160" 3677.81080621294 4.94123604910283 5.3395535 4.6250659
"t_n161" 3652.61159114498 1.84239424816955 3.181448 0.8254559
"t_n162" 6823.15203267936 4.65670037341259 4.9469137 4.4049172
"t_n163" 2037.97549522692 2.94575765499139 4.313704 1.6874465
"t_n164" 1847.86700368544 2.46968545985223 4.0033041 1.340429
"t_n165" 11353.83054804 4.426075750025 4.5150671 4.2347503
"t_n166" 10082.0300856016 4.07640608937837 4.4082297 3.4649099
"t_n167" 10159.554248913 2.3391603730515 2.8707055 2.0266851
"t_n168" 5284.53976043103 1.37378348808955 2.1506834 0.8189254
"t_n169" 3566.61415364438 2.05909855745236 2.889922 1.3022037
"t_n170" 2538.55131577474 1.47907011867674 2.2596507 0.8429136
"t_n171" 2485.63069625755 0.91935274824732 1.6170842 0.4007651
"t_n172" 7883.1962296961 4.25196241658241 4.4048132 4.033577
"t_n173" 2823.36298311583 3.51419349009499 4.0754177 2.8376534
"t_n174" 3261.36672948311 3.19118034819732 3.8130691 2.3855242
"t_n175" 3712.29189280177 1.29585333353703 2.2333801 0.6271208
"t_n176" 1759.5044627133 3.04264739317816 3.6795159 2.5375147
"t_n177" 3304.72684607378 2.08375526445753 2.8581224 1.5584535
"t_n178" 3142.76526628837 1.75465166772957 2.5526014 1.0621126
"t_n179" 1383.29046873301 2.85003482383201 3.4404796 2.4025707
"t_n180" 2554.2515930966 2.28861346824621 2.8864131 1.6355626
"t_n181" 3447.5329660252 1.75279613494806 2.4898149 0.9269708
"t_n182" 3042.47202775586 1.63736593585356 2.2989083 1.0085376
"t_n183" 4052.08885123559 0.85017449212266 1.4910038 0.3548014
"t_n184" 1284.19991050081 2.65740071604355 3.21014 2.2233766
"t_n185" 1309.95362985142 2.37783488616188 2.8887474 1.9257639
"t_n186" 3062.38857653048 1.73163342723182 2.4210456 1.0037882
"t_n187" 2871.94810645192 0.512698360546636 1.1119509 0.1640447
"t_n188" 1541.05003613572 1.94617122340981 2.4773376 1.5093212
"t_n189" 7957.03179752242 0.967109651574912 1.3427309 0.6550811
"t_n190" 2283.99846628001 1.62434945046386 2.1830409 1.1181091
"t_n191" 3402.56537515927 0.58551177457919 1.1105365 0.2075324
"t_n192" 2123.61300790793 2.01506187526249 2.5422048 1.5195862
"t_n193" 3057.61309760897 0.695133554413644 1.335858 0.2772014
"t_n194" 2834.34354130912 0.340288605744125 0.8288605 0.1045647
"t_n195" 2066.00710416238 1.63463730616077 2.133362 1.1650283
"t_n196" 1827.64120827416 1.42492286785179 1.8470431 0.9973284
"t_n197" 1746.52815779889 1.24139916092995 1.6068683 0.8663149
"t_n198" 1703.4385507787 1.17633842163213 1.5198093 0.8138307
"t_n199" 2908.45014664095 0.973994288983945 1.3928161 0.5010182
"t_n200" 6688.98847408027 4.17049557144603 4.3424531 3.9485977
"t_n201" 7089.91552574884 3.97947420991056 4.2407009 3.5787026
"t_n202" 2700.90087509132 2.41809778478418 3.3592279 1.5268763
"t_n203" 3264.95778440976 1.32370671056608 2.2341695 0.6517349
"t_n204" 4659.61255179023 3.62559415531915 4.0029263 3.1560719
"t_n205" 3065.04933451991 2.95672352212655 3.4898897 2.4168933
"t_n206" 3807.73302321083 1.22693661102717 2.0576713 0.582199
"t_n207" 2712.30367543585 2.53501165495806 3.02756 1.948075
"t_n208" 2626.11453562278 2.09010088787845 2.6418371 1.5116849
"t_n209" 3644.57897128701 0.933192400127771 1.4637221 0.5164977
"t_n210" 3924.83491437862 0.256031957763458 0.5872457 0.079182
"t_n211" 2981.31603888824 3.00535638989501 3.6029704 2.4321057
"t_n212" 2258.77163378962 2.47538367184045 3.1086494 1.7349408
"t_n213" 2271.08387785023 2.20474286953503 2.8579955 1.4680602
"t_n214" 2720.03509126121 1.7073899025943 2.4740799 0.9253201
"t_n215" 2495.37362563221 2.25957339570579 2.8840964 1.6383682
"t_n216" 3002.15389972318 1.77472557417921 2.4941748 1.1119727
"t_n217" 2758.0346111328 1.81743679346703 2.5083057 1.1312882
"t_n218" 5523.45909392313 4.08558683000944 4.2773593 3.8483862
"t_n219" 2841.02823190347 2.22506723610355 2.9780631 1.5007783
"t_n220" 2087.88433171095 1.6593011373257 2.4166531 1.0432474
"t_n221" 2060.54516552771 1.22231530060552 1.9257836 0.6492028
"t_n222" 3682.05043606399 3.91712181213821 4.1408942 3.6687969
"t_n223" 3188.47490623714 2.70848556676296 3.3300214 2.2194734
"t_n224" 2700.77624752276 2.43431033893117 2.9878128 1.9154537
"t_n225" 2307.2059154737 2.24035508171213 2.7784229 1.742111
"t_n226" 2475.48801108597 2.09854383084273 2.6703365 1.5535747
"t_n227" 2720.10075860188 1.59817658374535 2.2363091 0.9814128
"t_n228" 2686.02766560874 1.54066298908949 2.0748492 1.0768862
"t_n229" 2367.32185227418 1.30398273161491 1.7975162 0.8880115
"t_n230" 3242.48350290157 0.874709361529915 1.3943617 0.4192586
"t_n231" 3150.40478251147 0.935097831176046 1.4676363 0.4855656
"t_n232" 4233.21272539764 0.337922212977057 0.7106549 0.1368555
"t_n233" 2540.01449771775 3.72392341659352 3.9662652 3.4698765
"t_n234" 5220.64033055403 3.40484678749514 3.7009603 3.1175985
"t_n235" 6582.09251774205 2.82372676160769 3.1206116 2.5840612
"t_n236" 4007.15387367604 1.17533004779734 2.02093 0.5143738
"t_n237" 6175.78418699163 2.67023286997389 2.9622652 2.5110093
"t_n238" 9257.65701900612 2.16507815596911 2.6913499 1.6204014
"t_n239" 4332.61146787702 2.31359770414421 2.7352722 1.6997854
"t_n240" 4809.91426470615 1.68291489225043 2.3442526 0.8926647
"t_n241" 10687.9117364997 2.96570247907338 3.1012108 2.7281861
"t_n242" 5151.20680568218 1.44632524010333 2.0726149 0.9413497
"t_n243" 9450.89960050274 2.8271359538859 3.032864 2.5572428
"t_n244" 8526.83622423657 2.30426954495861 2.6633491 2.0535934
"t_n245" 6439.7802809642 1.7714703838009 2.2884051 1.2097904
"t_n246" 4913.00968259176 1.19028380211099 1.8082741 0.6404084
"t_n247" 9930.94369057692 2.54801188376757 2.8537136 2.2106437
"t_n248" 9742.40156147875 2.39093194650853 2.730724 2.075352
"t_n249" 11588.3323540608 2.10910405234154 2.4281794 1.8498659
"t_n250" 1958.03732534062 3.52703880209433 3.7954398 3.2392562
"t_n251" 2677.1415778943 2.84670385074163 3.2557758 2.4212269
"t_n252" 3230.72960645325 1.79361520125549 2.4795244 1.1341888
"t_n253" 3592.20975686105 1.36116349587245 2.1651949 0.686819
"t_n254" 3755.02757358152 1.24616447706239 2.0039555 0.6383293
"t_n255" 2663.73286443256 2.55383326997389 2.9794553 2.1001107
"t_n256" 2107.77519690021 2.14617482256541 2.5818679 1.7096044
"t_n257" 1977.65533970514 1.83553820848842 2.2690168 1.4373549
"t_n258" 1893.63746467222 1.49034306097995 1.9019538 1.1078309
"t_n259" 2065.7563845281 1.19309547210155 1.5961854 0.834008
"t_n260" 1900.69594478715 0.906799038947836 1.2750056 0.5862047
"t_n261" 2150.88811314218 0.782893588789512 1.1632346 0.4586434
"t_n262" 2203.89561727003 0.773905453269263 1.1463057 0.4250681
"t_n263" 1554.9204238684 3.35570837889006 3.6475266 3.0206336
"t_n264" 2618.5557440019 2.44726949936115 3.0310184 1.8092486
"t_n265" 4150.59549747266 1.10852526261319 1.8098877 0.5812002
"t_n266" 3688.02655328528 0.339683480745514 0.8037531 0.1052461
"t_n267" 2196.60044031311 1.9487486176768 2.6390158 1.3340566
"t_n268" 2352.89984042488 1.70696896142992 2.4047626 1.0972365
"t_n269" 3153.30483800755 1.18758697836787 1.9099271 0.6185907
"t_n270" 1085.05526537501 2.94957334353647 3.2877369 2.6055219
"t_n271" 3528.22316937995 1.20565109157269 2.0360775 0.5768315
"t_n272" 1040.72358251918 2.67251871677685 3.0075268 2.3141164
"t_n273" 2248.12807197035 2.4839460767124 2.9142956 1.9062018
"t_n274" 3888.28819292727 2.12261371814899 2.6985099 1.4019617
"t_n275" 1140.63747946185 2.47748092118216 2.8231126 2.116098
"t_n276" 1080.1062467207 2.22230761169379 2.5708371 1.8631546
"t_n277" 1172.66378112328 1.86422975129715 2.2139898 1.5184419
"t_n278" 1328.86975109502 1.6889207443142 2.0288021 1.3527357
"t_n279" 1309.26054411695 1.61908832326537 1.9514761 1.284487
"t_n280" 1678.37915217529 1.37752410506639 1.6545319 1.0421911
"t_n281" 5003.17851459779 0.919867339297817 1.3641135 0.4372652
"mu" 6247.8018506133 0.102849774706961 0.1142761 0.0928847
"sigma2" 3990.7498119807 0.366700434553636 0.4698091 0.2822936
"lnL" 17072.5957842472 -138.118174434754 -116.141 -161.999
