"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n225" 1070.52977296447 1.86556107788456 2.370655 1.4196133
"t_n226" 1430.50935858192 1.60232282664852 2.1337696 1.1113689
"t_n227" 1929.71128488725 1.41719515657463 1.9711366 0.8885927
"t_n228" 1328.92713804874 1.568661053997 2.0803422 1.1269143
"t_n229" 1565.17628727272 1.28579428153436 1.7814418 0.8839996
"t_n230" 2448.19802990147 0.796638658180101 1.3533351 0.3406125
"t_n231" 3443.93570686844 0.67609930808844 1.1632809 0.3356576
"t_n232" 3698.38582357437 0.402385226192989 0.7926384 0.1762384
"t_n233" 2509.02907168941 3.71894489876118 3.963528 3.4621404
"t_n234" 6159.03863246838 3.42745912400978 3.7194391 3.1473916
"t_n235" 7905.61073832579 3.0399667607244 3.4034753 2.7365854
"t_n236" 3059.33282361168 1.04356171453253 1.8739486 0.3960079
"t_n237" 7122.18985098753 2.68760470335537 2.9880422 2.512051
"t_n238" 8775.4655234254 2.27352657909005 2.7825752 1.6391595
"t_n239" 3300.19599428133 2.07543364909172 2.6198626 1.4398279
"t_n240" 3737.12306588412 1.75144491701572 2.4127835 1.0408863
"t_n241" 11302.0858248262 2.99187917687906 3.1105963 2.7777493
"t_n242" 8090.30028451771 1.49177719115049 2.1543109 0.9496913
"t_n243" 6980.27769852494 2.84187874267541 3.0431331 2.5739368
"t_n244" 6026.33236563285 2.28150844059219 2.626769 2.048061
"t_n245" 6331.18848138443 1.82856011954891 2.3007891 1.3254154
"t_n246" 5403.228559726 1.37865225309149 1.9087195 0.8033081
"t_n247" 4582.96701184904 2.54266666389645 2.8389313 2.2185592
"t_n248" 4630.64540500941 2.4748257586023 2.7791754 2.1580167
"t_n249" 9518.5019896994 2.08001297458475 2.3735228 1.8128415
"t_n250" 1992.14194126871 3.5649337984612 3.8225384 3.2885644
"t_n251" 1850.47527145759 3.05521297386812 3.4356929 2.6791991
"t_n252" 4271.2986618374 2.4059638690295 2.940163 1.7874125
"t_n253" 5459.62978429646 1.63450261996556 2.3126005 0.982557
"t_n254" 4214.11380421603 2.01280223894228 2.7138136 1.2465594
"t_n255" 2025.7757296564 2.66519800775512 3.0920495 2.2329284
"t_n256" 1706.44112610267 2.29987477466807 2.7414178 1.8704807
"t_n257" 1426.26133479528 1.95209371922671 2.4023522 1.5368047
"t_n258" 1681.49068503261 1.5077650104272 1.9147302 1.1054089
"t_n259" 1728.68490962091 1.27910673626465 1.6862401 0.8932529
"t_n260" 1620.52887528726 1.17863476686295 1.5818923 0.8004134
"t_n261" 3383.11641873644 0.810710819643353 1.2634343 0.4416665
"t_n262" 2135.55055676918 0.96340773970335 1.3993791 0.5525307
"t_n263" 1763.4647805197 3.36435183672574 3.6540188 3.0357757
"t_n264" 2305.59997842883 2.41482380742737 3.0481039 1.7430242
"t_n265" 4157.00001828621 1.16604695665241 1.8433044 0.6103344
"t_n266" 3878.31692363984 0.38827269055608 0.8363809 0.1358561
"t_n267" 2192.61368229657 2.06457997301261 2.7669179 1.4342007
"t_n268" 2407.52465016785 1.67696822921504 2.3684744 1.0600772
"t_n269" 2909.52686223651 1.1680494229265 1.8689118 0.5333752
"t_n270" 1446.03386018653 2.93648376854619 3.2556201 2.584802
"t_n271" 4070.75617522024 1.30253967187934 2.0742086 0.6009749
"t_n272" 1389.04772261775 2.74038198850619 3.0676354 2.3881489
"t_n273" 3415.3709028572 2.28588250129437 2.8137499 1.6221871
"t_n274" 5751.14479091966 1.68717203137603 2.3876682 0.9802806
"t_n275" 1345.78103488454 2.55189272064885 2.895043 2.1946505
"t_n276" 1169.97422503852 2.19492856861286 2.54764 1.8403916
"t_n277" 1269.06514848979 1.84249157515138 2.1731262 1.4921769
"t_n278" 1434.36805140366 1.68301514228098 2.0032162 1.3418645
"t_n279" 1659.72251059729 1.5451362267374 1.8491028 1.2114855
"t_n280" 1479.0970189593 1.42027544136992 1.687263 1.0977153
"t_n281" 3724.84470780315 0.858053407416255 1.2978623 0.4167483
"mu" 6593.15324592667 0.119145739664463 0.1320211 0.1079218
"sigma2" 5600.60118042235 0.356010280962169 0.4525906 0.2771689
"lnL" 17020.8154906447 -139.773360313316 -117.856 -163.744
