"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n186" 1720.19945087421 1.95122039303372 2.5644243 1.2936233
"t_n187" 2160.23029853631 0.54324251226043 1.0650067 0.1902097
"t_n188" 1202.2505305441 2.06061441732682 2.5670266 1.5910349
"t_n189" 3658.31321000914 0.898077164413088 1.228913 0.5495534
"t_n190" 1700.96424575373 1.6045120985223 2.1580034 1.0740869
"t_n191" 2924.22337549545 0.797925792900394 1.3005193 0.3740762
"t_n192" 1447.76930171672 2.20673752909283 2.707488 1.7247549
"t_n193" 2058.98102552309 1.0090236608744 1.6387078 0.5470166
"t_n194" 1770.14447681687 0.543236704399756 1.0741259 0.166243
"t_n195" 1383.86921021434 1.73650864621965 2.2012741 1.2703047
"t_n196" 1250.57878566015 1.48698765969668 1.8882711 1.0706388
"t_n197" 1120.52408444885 1.2647766962391 1.6252682 0.8979989
"t_n198" 1179.25536630985 1.13840362423754 1.4622431 0.790448
"t_n199" 1421.55280904856 1.04850232877618 1.3878217 0.6919372
"t_n200" 4881.43045711281 4.17783557537359 4.344896 3.9539534
"t_n201" 6072.22245412708 3.93727351324926 4.2122862 3.5411065
"t_n202" 2830.84998072438 2.67781273045942 3.4438824 1.7805641
"t_n203" 2811.38899673596 0.943387219815566 1.6361906 0.4760932
"t_n204" 2236.49985613916 3.40534654299761 3.8253507 2.9461083
"t_n205" 2519.00204648346 2.93044662674851 3.360202 2.4698786
"t_n206" 2705.70902106084 1.18206183270374 1.9343246 0.6299801
"t_n207" 2466.60338328434 2.68301579260597 3.075556 2.2004223
"t_n208" 2422.68251400894 2.21109083956447 2.7087981 1.6832355
"t_n209" 2507.53978789561 0.87460655556358 1.3282634 0.4920843
"t_n210" 2377.15526975775 0.382987718348981 0.7746662 0.1433311
"t_n211" 2024.92090186881 3.01773070619966 3.5091638 2.5353318
"t_n212" 1777.32472558126 2.62500668518971 3.1440246 2.013402
"t_n213" 1949.4092492599 2.4911362196878 3.0253701 1.8490409
"t_n214" 2360.55235824339 1.74608828075107 2.4718857 0.9758102
"t_n215" 1803.27498343073 2.24968774270318 2.8354096 1.6570748
"t_n216" 1883.39641685025 1.9781572064552 2.6491477 1.3243459
"t_n217" 2302.71464612159 1.58346427679573 2.2524267 0.9566141
"t_n218" 4156.29342424915 4.07607204863619 4.2600176 3.84273
"t_n219" 2576.19146565827 2.85535780402755 3.5136097 2.1840129
"t_n220" 1631.47220708443 1.97963174655852 2.7020074 1.3511684
"t_n221" 1478.21435030725 1.43653665936337 2.1182828 0.8553714
"t_n222" 2910.89977190644 3.9251486101661 4.1346541 3.6745651
"t_n223" 1207.83195760848 3.04525707409033 3.4722943 2.5444899
"t_n224" 1090.0905348247 2.69814710433865 3.1235667 2.2161207
"t_n225" 1034.24218273968 2.46432064199211 2.901583 1.9988852
"t_n226" 1196.62746736648 2.30511187652908 2.7851004 1.7782268
"t_n227" 1635.99740894313 1.80912141569357 2.3901979 1.1741849
"t_n228" 1206.39009440854 2.02239505913005 2.491354 1.5745052
"t_n229" 1444.47013806304 1.65982461299928 2.1140283 1.2379866
"t_n230" 2903.70948018854 0.923738883445364 1.4133258 0.4984395
"t_n231" 2689.43795621365 1.00058029229487 1.4300747 0.6347011
"t_n232" 2522.04464901065 0.577524058207877 0.9460122 0.3082113
"t_n233" 1998.29658977512 3.71841063554247 3.957733 3.4619307
"t_n234" 5967.93559025666 3.28538780870507 3.5986899 3.0242865
"t_n235" 4702.44862198376 2.75901514990278 3.0426973 2.5568598
"t_n236" 2417.48828857417 1.21660681477696 2.0755517 0.5736346
"t_n237" 4407.42653493591 2.67368796687406 2.9515119 2.5124262
"t_n238" 7663.37639413504 2.07167329395034 2.6002055 1.6055821
"t_n239" 3072.88310794974 2.24185414391978 2.6706019 1.6461259
"t_n240" 2876.563207132 1.77907372663185 2.3386713 1.066225
"t_n241" 10642.1178771909 2.99109144438642 3.111597 2.7828928
"t_n242" 1410.81299514512 1.43223795033054 2.0722689 0.9516996
"t_n243" 6549.94237668066 2.79485149595578 2.9933322 2.5535869
"t_n244" 4645.84442120075 2.3486322095828 2.6828357 2.0672766
"t_n245" 4033.23941514357 1.9472840730015 2.3855289 1.4708912
"t_n246" 2824.47163942005 1.37816654224765 1.9243981 0.8357024
"t_n247" 7323.96504499678 2.59691918018443 2.8663347 2.2783982
"t_n248" 8096.62401145013 2.4427038011166 2.7535462 2.1276624
"t_n249" 7878.22409632222 2.16257695802455 2.4973768 1.9076694
"t_n250" 1706.43302471451 3.56208402402644 3.8195524 3.2866509
"t_n251" 2786.53816277423 3.08623499260041 3.4501675 2.7118545
"t_n252" 2890.13356220189 2.14447254688073 2.7463553 1.4986337
"t_n253" 3052.12278525857 1.60563146738515 2.3424407 0.8918385
"t_n254" 2963.57504068231 1.70807639035054 2.3826339 1.0219101
"t_n255" 2525.29473797898 2.79276951017166 3.2301424 2.3730975
"t_n256" 2073.63679026678 2.33699248360647 2.7772726 1.9082527
"t_n257" 1685.33626458179 1.91507795838565 2.3715238 1.5170661
"t_n258" 1329.78932369353 1.48850628379534 1.9121189 1.0999396
"t_n259" 1321.09068243703 1.3229523073607 1.7568599 0.9554365
"t_n260" 1233.7227029256 1.14328098636742 1.5593172 0.8020314
"t_n261" 1540.40232674447 0.905891641136603 1.3279573 0.556063
"t_n262" 1442.39787477383 0.974362255558025 1.3964342 0.6311336
"t_n263" 1116.0781244475 3.2691722654797 3.5693033 2.9663118
"t_n264" 2066.98955429719 2.5261840983112 2.9889126 1.9702516
"t_n265" 2580.23104277745 1.37002103796456 2.0221649 0.8355627
"t_n266" 2452.16526786175 0.579879079840009 1.074005 0.2282223
"t_n267" 1849.84171648846 2.02021716841287 2.6126775 1.4398959
"t_n268" 2007.06847602457 1.83997539056719 2.448523 1.2440561
"t_n269" 2602.57902664022 1.19755311362147 1.853673 0.6688407
"t_n270" 1104.12225569073 2.89511640012222 3.2208102 2.5860596
"t_n271" 2209.12521145302 1.40107338014555 2.148818 0.7674108
"t_n272" 1112.27202463413 2.77971769079496 3.096158 2.4670897
"t_n273" 2406.65263625167 2.37906009735015 2.847719 1.8027763
"t_n274" 3190.72263091584 1.8592147535248 2.4367557 1.2072619
"t_n275" 1147.2896683041 2.68938580452197 3.0152899 2.3668267
"t_n276" 1063.97242864851 2.3374615022721 2.6730837 2.0242746
"t_n277" 1236.44096886018 1.91969896124104 2.238313 1.6033685
"t_n278" 1379.97038105328 1.80091313659241 2.1137157 1.4910704
"t_n279" 1519.96495005887 1.70630985818566 2.0059467 1.4020591
"t_n280" 1968.62789680275 1.49842873153158 1.743904 1.211869
"t_n281" 4647.84877333697 0.824833243680907 1.2046534 0.4409187
"mu" 5301.88127733554 0.153023465274151 0.1681904 0.139876
"sigma2" 3950.94112510371 0.307576090506083 0.3883989 0.2406166
"lnL" 18001.0000000001 -138.517233098161 -116.475 -162.306
