"parameter" "ESS" "mean" "high_hpd" "low_hpd"
"t_n183" 3264.46196944945 1.00766090394978 1.7239432 0.4241653
"t_n184" 1453.60887930762 2.52230809480584 3.0580069 2.0708534
"t_n185" 1720.4560505522 2.1666831993667 2.6955816 1.6712195
"t_n186" 2630.55298149469 1.8448622341981 2.462154 1.2098776
"t_n187" 3741.25609780131 0.907393381762124 1.6253639 0.3107393
"t_n188" 2087.3866846765 1.90463464095884 2.4367665 1.4412151
"t_n189" 7306.84128644496 1.00714219970002 1.4391293 0.6546855
"t_n190" 3452.29933226403 1.36972209437809 1.9424549 0.8443645
"t_n191" 3053.1473740996 0.519403526242986 1.1114112 0.1361325
"t_n192" 1952.06056590504 2.20401279010611 2.7354371 1.6960293
"t_n193" 3838.10271991396 1.58226286419643 2.2779687 0.9193413
"t_n194" 2739.68495033118 0.441980040064441 1.2530726 0.0773683
"t_n195" 2685.65910769694 1.66302201871007 2.2047247 1.1713791
"t_n196" 1699.95405482595 1.41604301253264 1.8220251 0.9988542
"t_n197" 1654.51022936063 1.34513576836842 1.7323058 0.9456818
"t_n198" 1719.30227190098 1.26744799671129 1.6217922 0.8951306
"t_n199" 3085.03851885123 1.04125644649186 1.4977576 0.4464782
"t_n200" 5291.35924289301 4.20742387572913 4.3805057 3.9699951
"t_n201" 4881.79886276918 3.85501037146825 4.2330626 3.3451088
"t_n202" 3488.88955353562 2.56013444034776 3.5144211 1.5092887
"t_n203" 3892.40522525308 1.34208498801178 2.3056578 0.58686
"t_n204" 2982.99289979692 3.43894862468196 3.9467312 2.8476885
"t_n205" 2807.18029775923 3.03727029144492 3.6065126 2.4537918
"t_n206" 4052.79737606093 1.44251995713571 2.3302255 0.6893949
"t_n207" 2853.7898751813 2.55981787649575 3.0546933 1.9328467
"t_n208" 2792.15692981718 2.20525043270929 2.7540366 1.5691336
"t_n209" 2460.36236570051 1.22516532402089 1.7908456 0.6952316
"t_n210" 3236.4381890766 0.57692762125993 1.1118792 0.190993
"t_n211" 3360.18735633935 3.15570379614466 3.773934 2.5169464
"t_n212" 3630.69074230424 2.60597912371535 3.3459021 1.8204629
"t_n213" 3511.57200515619 2.19008244268652 2.9261438 1.402476
"t_n214" 4003.91780559517 1.56470129463919 2.4100811 0.8023466
"t_n215" 3389.69998292688 2.42366103205933 3.091936 1.7263918
"t_n216" 4029.59125966552 1.84748677422921 2.6803382 1.1190017
"t_n217" 3998.82789988271 1.56550220906616 2.3429239 0.8928532
"t_n218" 4687.96067190588 4.11925425548581 4.3185506 3.8658634
"t_n219" 3537.71095846544 2.61720570410533 3.4892841 1.7770945
"t_n220" 2856.96963753558 1.8754604213877 2.7498465 1.1600939
"t_n221" 2308.39280856894 1.17391133450919 1.9316676 0.575466
"t_n222" 3497.27578531564 3.94028823895895 4.1768874 3.6623837
"t_n223" 3385.21519251073 2.62915991004389 3.3551905 2.1667258
"t_n224" 1792.6311738483 2.11197998522304 2.750751 1.5245777
"t_n225" 1615.15475542049 1.95556505440253 2.5833561 1.4174968
"t_n226" 1770.84108048333 1.76477880279984 2.4180532 1.2182895
"t_n227" 2394.76995897017 1.49090206594634 2.1768558 0.9062156
"t_n228" 1937.05917322746 1.59553134080884 2.1945855 1.0807828
"t_n229" 2053.08889851848 1.43728668740626 2.016832 0.9471988
"t_n230" 3328.38483837512 0.882460472807066 1.5196391 0.3279083
"t_n231" 3403.36123372073 0.932146026298539 1.5259445 0.4379607
"t_n232" 4163.45048175229 0.470535427520693 0.9444348 0.1816783
"t_n233" 2671.61854491893 3.72794011428254 3.9894714 3.4451965
"t_n234" 6975.79926778186 3.28497732100439 3.6098692 3.0132722
"t_n235" 8097.06627814622 2.80394970976057 3.097447 2.5834084
"t_n236" 3880.78189450695 1.32441405575246 2.3986097 0.4355493
"t_n237" 8636.01419802126 2.63184337881784 2.898317 2.5038728
"t_n238" 10565.9288915873 2.03756762945392 2.56746 1.5924168
"t_n239" 4310.4319562514 2.19228968105105 2.6567441 1.5052651
"t_n240" 4750.10263151508 1.79203879863896 2.4143019 1.0524174
"t_n241" 11534.8385525019 2.99339378398978 3.1162782 2.782021
"t_n242" 6583.16942219868 1.49376699132826 2.2138579 0.9541003
"t_n243" 7933.14606755229 2.72975180538303 2.9539663 2.4692555
"t_n244" 8962.95027708951 2.30933545524693 2.6509323 2.0586688
"t_n245" 6780.38713479719 1.74466814581968 2.2519843 1.2217587
"t_n246" 5005.62714399312 1.01009570684962 1.6196107 0.4634394
"t_n247" 7944.27268826059 2.5157229363202 2.8046411 2.2049926
"t_n248" 8344.96214187151 2.41389176901839 2.7232808 2.1077104
"t_n249" 10905.1395519967 2.09412462580412 2.3962004 1.8369507
"t_n250" 2177.27115342154 3.50746477359036 3.8049339 3.1934261
"t_n251" 2313.79776158865 2.99392371843231 3.4035766 2.5923863
"t_n252" 3863.56967547829 2.27980934206989 2.8245299 1.6385496
"t_n253" 5060.94722583322 1.60550537675129 2.3278606 0.9280945
"t_n254" 5437.83962106084 1.90218319630576 2.5952563 1.172128
"t_n255" 2473.26739080367 2.71905079857786 3.1945027 2.2552377
"t_n256" 1806.26942059019 2.33341043915338 2.7753736 1.8736886
"t_n257" 1584.83581050188 1.91152429861119 2.378624 1.4744232
"t_n258" 1476.72633282773 1.50651975028054 1.9552906 1.083459
"t_n259" 1504.13393541788 1.33624014554747 1.7726394 0.9192024
"t_n260" 1623.31738813039 1.12453414780846 1.5730449 0.7231258
"t_n261" 1801.24875941837 0.911735569235043 1.3864144 0.509596
"t_n262" 1910.46574173952 0.83351025184712 1.2916049 0.431609
"t_n263" 2207.41255696873 3.38236214490306 3.7022082 3.0429959
"t_n264" 2248.32931798303 2.5065443978779 3.1158387 1.8207082
"t_n265" 3592.43537027186 1.40578515314705 2.1526234 0.7851371
"t_n266" 3800.75477920038 0.653016423815344 1.289345 0.2125648
"t_n267" 2070.98593398696 2.15418065865785 2.8266294 1.4420816
"t_n268" 2413.91355662537 1.93108745755236 2.6486244 1.2520759
"t_n269" 3545.14790469182 1.16653886775735 1.9213599 0.51391
"t_n270" 1649.61796341263 2.93337862674296 3.3130244 2.5494846
"t_n271" 3802.79347879157 1.42914583882562 2.2690257 0.7015808
"t_n272" 1492.78391223075 2.69844548868952 3.081709 2.3154022
"t_n273" 3544.48370423149 2.36597381974335 2.8886623 1.6808446
"t_n274" 4125.38793842092 1.66568246863508 2.3639056 0.9762689
"t_n275" 1656.01460710321 2.41561509721682 2.8004923 2.0319792
"t_n276" 1381.98356961781 2.08164379655019 2.4670885 1.6831285
"t_n277" 1069.86278393386 1.68547611203266 2.0572119 1.3196608
"t_n278" 1104.47926891081 1.63478477103494 1.9917487 1.2745302
"t_n279" 1136.19220767131 1.5771897951836 1.9202896 1.224472
"t_n280" 1275.86840644701 1.41922932570968 1.7091392 1.0778741
"t_n281" 3823.60536202072 0.890718158474529 1.4034467 0.3415834
"mu" 5419.4764512961 0.0548887051941559 0.0618319 0.0488307
"sigma2" 4309.17416389708 0.477371449102828 0.6070173 0.3695992
"lnL" 18001 -137.300317982334 -115.827 -160.642
